"Site","Date","Round","White","Black","Result","ECO","WhiteElo","BlackElo","Annotator","Source","Remark","pgn","ID","Time","Moves","Termination"
"Baden-Baden (Germany)","1980.??.??","?","Hoelzl Franz (AUT)","Byrne Robert E (USA)","1/2-1/2","D35","2415","2530","","","","1.c4 e6 2.Nc3 d5 3.d4 Nf6 4.Nf3 Nbd7 5.cxd5 exd5 6.Bf4 c6 7.e3 Nh5 8.Be5 Nxe5 9.Nxe5 g6 10.Qf3 f6 11.Nd3 Bd6 12.g4 Ng7 13.h4 Qe7 14.Nf4 Bxf4 15.Qxf4 Ne6 16.Qh6 Nxd4 17.O-O-O Ne6 18.e4 d4 19.Ne2 Bd7 20.f3 O-O-O 21.Kb1 c5 22.Nf4 Qf8 23.Qxf8 Rhxf8 24.Nxe6 Bxe6 25.Rc1 b6 26.b4 d3 27.bxc5 Rd4 28.cxb6+ Kb7 29.Rd1 Rfd8 30.bxa7 Kxa7 31.Rh2 Bc4 32.g5 R8d6 33.Rb2 f5 34.exf5 gxf5 35.Rh2 Bb5 36.h5 Ba4 37.Rxd3 Rxd3 38.Bxd3 Rxd3 39.g6 Rd8 40.Rh4 Bb5 41.a4 Ba6 42.Kc2 Kb6 43.g7 h6 44.Rd4 Rg8 1/2-1/2')"">","o_299451","","",""
"","","","markccasey","royalgreenwich","0-1","","1493","1547","","","","","c_299451","1 week","27","resignation"
"","","","vladislavg","aa741","0-1","","1027","1175","","","","","l_299451","              10 min","5","resignation"
"Baden-Baden (Germany)","1980.??.??","?","Hoelzl Franz (AUT)","Gheorghiu Florin (ROM)","1-0","B41","2415","2605","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4 Nf6 6.Nc3 d6 7.g3 Qc7 8.Qd2 b6 9.Bg2 Bb7 10.b3 Be7 11.O-O O-O 12.Ba3 Nc6 13.Nc2 Rfd8 14.Bb2 Rab8 15.Ne3 Ba8 16.Rac1 Qd7 17.g4 Ne5 18.g5 Nh5 19.Ne2 Ng6 20.f4 e5 21.Nf5 Bf8 22.Qc3 b5 23.fxe5 dxe5 24.Bf3 Bc5+ 25.Kh1 b4 26.Qc2 Qd2 27.h4 Qxc2 28.Rxc2 f6 29.Kh2 Nhf4 30.gxf6 gxf6 31.Bc1 Kh8 32.Nxf4 Nxf4 33.Bxf4 exf4 34.Rg2 Bc6 35.Nh6 Rd7 36.Rd1 Rg7 37.Rb2 Re7 38.Nf5 Ree8 39.Kh3 Rg8 40.h5 Rbe8 41.Rg2 Rxg2 42.Bxg2 Rg8 43.Nh6 Rg3+ 44.Kh2 Be7 45.Rd2 Bf8 46.Rd8 Rxg2+ 47.Kxg2 Bxe4+ 48.Kf1 Kg7 49.Ng4 Be7 50.Rd7 Kf7 51.Nf2 Bb1 52.Rd2 Bc5 53.Rd5 Bxf2 54.Kxf2 Bxa2 55.Rd7+ Ke6 56.Rxh7 Bxb3 57.h6 Bc2 58.Ra7 Kd6 59.h7 Bxh7 60.Rxh7 Kc5 61.Rc7+ Kd4 62.c5 a5 63.c6 Kc5 64.Rc8 b3 65.c7 Kc6 66.Rb8 Kxc7 67.Rxb3 Kc6 68.Ke2 Kc5 69.Kd2 a4 70.Rf3 1-0')"">","o_299452","","",""
"Baden-Baden (Germany)","1980.??.??","?","Hoelzl Franz (AUT)","Gligoric Svetozar (SCG)","0-1","B31","2415","2565","","","","1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.Nc3 d6 6.e5 dxe5 7.Bxc6+ bxc6 8.Re1 f6 9.d3 Nh6 10.Be3 Qa5 11.Ne4 c4 12.dxc4 O-O 13.Qd2 Qxd2 14.Nexd2 Nf7 15.Nb3 a5 16.Bd2 f5 17.Nxa5 e4 18.Nxc6 exf3 19.Nxe7+ Kh8 20.b3 Bb7 21.c5 Be4 22.gxf3 Bxf3 23.c6 Ne5 24.c7 Be4 25.Bb4 Nf3+ 26.Kf1 Be5 27.Rxe4 fxe4 28.Rd1 Bxc7 29.Rd5 Kg7 30.Rd7 Be5 31.Nf5+ Kf6 32.Ng3 Bxg3 33.Bxf8 Be5 0-1')"">","o_299453","","",""
"Baden-Baden (Germany)","1980.??.??","?","Hoelzl Franz (AUT)","Miles Anthony J (ENG)","0-1","A40","2415","2545","","","","1.c4 b6 2.d4 Bb7 3.Bg5 f6 4.Bd2 e6 5.Nf3 f5 6.g3 Nf6 7.Bg2 g6 8.Nc3 Bg7 9.O-O O-O 10.d5 Na6 11.Bf4 Nc5 12.Nb5 d6 13.dxe6 Nfe4 14.Qc2 Nxe6 15.Rad1 Nxf4 16.gxf4 Qe7 17.Ng5 Rae8 18.e3 Kh8 19.Nxe4 Bxe4 20.Bxe4 fxe4 21.Kh1 a6 22.Nc3 Qe6 23.Rd5 c6 24.Rd2 Qxc4 25.Rfd1 d5 26.Na4 Qb5 27.Rc1 Re6 28.Qb3 Rb8 29.Qa3 a5 30.Rdc2 c5 31.Nc3 Qc6 32.Qb3 Rd8 33.Rd2 Red6 34.Nb5 R6d7 35.a4 d4 36.Rcd1 c4 37.Qa3 c3 38.Rc2 dxe3 39.Rxd7 Qxd7 40.Nxc3 Qd3 0-1')"">","o_299454","","",""
"","","","PrivatePawn","wendywu","1-0","","1372","1350","","","","","l_299454","              5 min","29","resignation"
"Baden-Baden (Germany)","1980.??.??","?","Hoelzl Franz (AUT)","Nunn John D M (ENG)","0-1","A67","2415","2515","","","","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.f4 Bg7 8.Bb5+ Nfd7 9.a4 O-O 10.Nf3 Na6 11.O-O Nc7 12.Bc4 a6 13.Qe1 Rb8 14.a5 b5 15.axb6 Nxb6 16.Ba2 Bg4 17.Qg3 Bxf3 18.Rxf3 Nb5 19.f5 Nd4 20.Rf2 Bf6 21.Qh3 Re8 22.Bh6 Nd7 23.Raf1 g5 24.Qg3 Kh8 25.Qxd6 Be5 26.Qxa6 Rb6 27.Bxg5 Qxg5 28.Qa7 Rh6 29.g3 Bxg3 30.hxg3 Qxg3+ 31.Rg2 Qe3+ 0-1')"">","o_299455","","",""
"","","","stevewaist","mnoorab","0-1","","1122","1183","","","","","l_299455","              15|10","10","resignation"
"Baden-Baden (Germany)","1980.??.??","?","Hoelzl Franz (AUT)","Seirawan Yasser (USA)","0-1","D38","2415","2510","","","","1.c4 e6 2.d4 Nf6 3.Nc3 Bb4 4.Qc2 d5 5.Nf3 O-O 6.Bg5 Nbd7 7.e3 c5 8.cxd5 exd5 9.Be2 Qa5 10.O-O Bxc3 11.bxc3 Ne4 12.Rfc1 Nb6 13.Bd3 Nxg5 14.Nxg5 h6 15.Nf3 Be6 16.Rab1 cxd4 17.cxd4 Rfc8 18.Qb3 Rab8 19.Ne5 Qd2 20.Rc2 Rxc2 21.Qxc2 Qxc2 22.Bxc2 Rc8 23.Bb3 Bf5 24.Ra1 Rc3 25.Kf1 f6 26.Nf3 a5 27.Ke1 Nc4 28.Kd1 a4 29.Bxc4 dxc4 30.Rc1 Rd3+ 31.Ke1 b5 32.d5 Rxd5 33.Nd4 Bd7 34.Kd2 Rh5 35.h3 Rg5 36.g4 h5 37.f3 hxg4 38.hxg4 f5 39.gxf5 Rg2+ 40.Kc3 Rxa2 41.e4 Ra3+ 42.Kb4 Ra2 43.e5 Rb2+ 44.Kc3 a3 45.e6 Be8 46.Ra1 b4+ 47.Kxc4 Ba4 48.Rg1 Kf8 49.f6 gxf6 50.Nf5 Bb3+ 0-1')"">","o_299456","","",""
"","","","wawang_18","danidin","","","1424","1166","","","","","l_299456","              2 min","31","time"
"Baden-Baden (Germany)","1980.??.??","?","Hoelzl Franz (AUT)","Spassky Boris V (FRA)","0-1","A27","2415","2615","","","","1.c4 e5 2.Nc3 Nc6 3.Nf3 f5 4.d4 e4 5.Bg5 Be7 6.Bxe7 Qxe7 7.Ng1 Nf6 8.e3 O-O 9.Nge2 d6 10.h4 Nd8 11.g3 c6 12.Nf4 Nf7 13.Be2 Bd7 14.Qb3 b6 15.Kf1 Rfb8 16.Rc1 a6 17.a4 g6 18.Kg2 Kg7 19.Qd1 a5 20.Qd2 Nh6 21.Rb1 Nf7 22.b4 axb4 23.Rxb4 c5 24.Ncd5 Qd8 25.dxc5 dxc5 26.Nxf6 Qxf6 27.Nd5 Qd6 28.Qb2+ Qe5 29.Qxe5+ Nxe5 30.Rxb6 Bxa4 31.Re6 Re8 32.Nc7 Rxe6 33.Nxe6+ Kf6 34.Nxc5 Bc2 35.Rc1 Ra2 36.Kg1 Nd3 37.Nxd3 exd3 38.Bd1 Ke5 39.f3 Kd6 40.Bxc2 Rxc2 41.Rd1 Rc3 42.Kf2 Kc5 43.e4 Kd4 44.exf5 Rc2+ 45.Kf1 gxf5 46.g4 f4 47.g5","o_299457","","",""
"","","","Pablus","ativan","1-0","","1078","1004","","","","","l_299457","              10 min","29","checkmate"
"Baden-Baden (Germany)","1980.??.??","?","Janetschek Karl (AUT)","Beliavsky Alexander G (SLO)","0-1","C78","2325","2590","","","","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O b5 6.Bb3 Bb7 7.Re1 Bc5 8.c3 O-O 9.d4 Bb6 10.Bg5 d6 11.a4 h6 12.Bh4 g5 13.Bg3 Na5 14.Bc2 Nh5 15.b4 Nc4 16.Nxe5 dxe5 17.Qxh5 exd4 18.Qxh6 Re8 19.cxd4 Re6 20.Qh5 Bxd4 21.Ra2 Qf6 22.Bd3 Nb2 23.Qe2 Rae8 24.Nd2 Nxa4 25.Qg4 Qg6 26.Nf3 Bc3 27.Re3 Bxe4 28.Bxe4 Rxe4 29.Qxg5 Qxg5 30.Nxg5 Rxe3 31.fxe3 Rxe3 32.Bxc7 Bxb4 33.g3 Be7 34.Bf4 Rd3 35.Kg2 Nc5 36.Nf3 b4 37.Ne5 Ra3 38.Re2 b3 39.Nc6 Bf6 40.Re8+ Kh7 0-1')"">","o_299458","","",""
"","","","siliconprakash","Leefer","1-0","","1161","1006","","","","","l_299458","              5|5","24","resignation"
"Baden-Baden (Germany)","1980.??.??","?","Janetschek Karl (AUT)","Gheorghiu Florin (ROM)","0-1","B41","2325","2605","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4 Nf6 6.Nc3 d6 7.g3 Qc7 8.Be3 b6 9.Bg2 Bb7 10.O-O Nbd7 11.Rc1 Rc8 12.b3 Qb8 13.g4 h6 14.Qe2 Be7 15.f4 g6 16.f5 gxf5 17.gxf5 e5 18.Ne6 fxe6 19.fxe6 Nc5 20.Rxf6 Bxf6 21.Qh5+ Kd8 22.b4 Qc7 23.bxc5 bxc5 24.Rd1 Qe7 25.Na4 Rc6 26.Bxc5 Kc7 27.Bf2 Qxe6 28.c5 Rd8 29.Qxh6 dxc5 30.Rxd8 Bxd8 31.Qxe6 Rxe6 32.Nxc5 Rc6 33.Nxb7 Kxb7 34.Bg3 Bf6 35.h4 Rc2 36.a4 Ra2 37.Kh2 Kc6 38.Kh3 Kd6 39.Bf3 Rxa4 40.Kg4 Ke6 41.Kh5 Ra3 42.Bg4+ Kf7 43.Bf2 Ra2 44.Bg3 a5 45.Bd7 a4 46.Bc6 Kg7 47.Kg4","o_299459","","",""
"","","","heshooma","hazxone","1-0","","1384","1313","","","","","l_299459","              10 min","57","time"
"Baden-Baden (Germany)","1980.??.??","?","Janetschek Karl (AUT)","Gligoric Svetozar (SCG)","1/2-1/2","B80","2325","2565","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 e6 7.Qd2 b5 8.a3 Bb7 9.f3 Be7 10.g4 Nc6 11.g5 Nd7 12.h4 O-O 13.O-O-O Nde5 14.f4 Nxd4 15.Qxd4 Nc6 16.Qd2 b4 17.axb4 Nxb4 18.Bc4 Qa5 19.Kb1 d5 20.Bb3 Rac8 21.f5 exf5 22.exd5 Rfd8 23.Rhf1 g6 24.h5 Bd6 25.hxg6 fxg6 26.Rh1 Qc7 27.Rh4 a5 28.Rdh1 Ba6 29.Qf2 Rd7 30.Bb6 Qb7 31.Bxa5 Nd3 32.Qe3 Re7 33.Qb6 Qxb6 34.Bxb6 Ne5 35.Ra4 Bc4 36.Bxc4 Nxc4 37.Bd4 Rb7 38.b3 Nd2+ 39.Kc1 Bf4 40.Kd1 Bxg5 41.Rh3 Re8 42.Ra6 Rbe7 43.Rxg6+ 1/2-1/2')"">","o_299460","","",""
"Baden-Baden (Germany)","1980.??.??","?","Janetschek Karl (AUT)","Hoelzl Franz (AUT)","1-0","B87","2325","2415","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bc4 b5 7.Bb3 Bb7 8.Qe2 e6 9.Bg5 Nbd7 10.O-O-O Qa5 11.f4 Be7 12.Rhe1 Nc5 13.Bd5 Rc8 14.Bxb7 Nxb7 15.Nb3 Qc7 16.a3 O-O 17.g4 Na5 18.Nxa5 Qxa5 19.Rd3 Rc4 20.e5 dxe5 21.fxe5 b4 22.exf6 Qxg5+ 23.Kb1 bxc3 24.fxe7 Qxe7 25.Rh3 Rb8 26.Qxc4 Rxb2+ 27.Kc1 Qg5+ 28.Rhe3 Rb8 29.Qxc3 Qxg4 30.Re4 Qg5+ 31.Qe3 Qf6 32.Rd4 Rb5 33.Red1 h6 34.Rd8+ Kh7 35.Qd3+ g6 36.Qd4 e5 37.Qd2 Qb6 38.Qd6 Rb1+ 39.Kd2 Qf2+ 40.Kc3 Rb5 41.Rc8 Qxh2 42.Rh8+ Kg7 43.Qf8+ Kf6 44.Rf1+ Kg5 45.Qd8+ Kg4 46.Qd1+ Kg5 47.Rg1+ Kf6 48.Qd6+ Kf5 49.Rf1+ Kg4 50.Rxf7 Qg3+ 51.Kc4 Qh4 52.Qf6 g5 53.Qf3# 1-0')"">","o_299461","","",""
"","","","lee-larkin","namen","","","930","1156","","","","","c_299461","1 day","41","checkmate"
"","","","K1d","mmonge","1-0","","1079","984","","","","","l_299461","              30 min","10","checkmate"
"Baden-Baden (Germany)","1980.??.??","?","Janetschek Karl (AUT)","Seirawan Yasser (USA)","0-1","B14","2325","2510","","","","1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 g6 6.cxd5 Bg7 7.Bc4 O-O 8.Nge2 Nbd7 9.O-O Nb6 10.Bb3 Nfxd5 11.Nxd5 Nxd5 12.Bg5 b6 13.Qd2 Bb7 14.Rfe1 Rc8 15.Nc3 Re8 16.Rad1 Nxc3 17.bxc3 Qd7 18.Qf4 e6 19.Re3 a5 20.h4 a4 21.Bc2 f5 22.Qg3 b5 23.Bf4 Kf7 24.h5 Rg8 25.hxg6+ hxg6 26.Be5 Bd5 27.Bb1 Bxe5 28.Rxe5 Rh8 29.Rde1 Rh5 30.Qe3 Qc6 31.f3 Rch8 32.Kf2 Rh1 33.Bd3 Rxe1 34.Qxe1 a3 35.c4 bxc4 36.Bc2 Qb6 37.Re3 Qb2 38.Qc3 f4 0-1')"">","o_299462","","",""
"","","","aimammt","saysonjt","1-0","","1511","1362","","","","","l_299462","              3 min","22","resignation"
"Baden-Baden (Germany)","1980.??.??","?","Janetschek Karl (AUT)","Smejkal Jan (CZE)","0-1","B42","2325","2565","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 Nf6 6.Qe2 d6 7.Nc3 Be7 8.f4 e5 9.Nf5 Bxf5 10.exf5 O-O 11.Bd2 Nc6 12.O-O-O b5 13.g4 b4 14.Ne4 d5 15.Nxf6+ Bxf6 16.fxe5 Nxe5 17.g5 Nxd3+ 18.Qxd3 Bxg5 19.Rhg1 Bxd2+ 20.Rxd2 f6 21.Qb3 Qb6 22.Rxd5 Kh8 23.Qg3 Ra7 24.Rgd1 Re7 25.Rd6 Qa5 26.Rd7 Rxd7 27.Rxd7 Rg8 28.Qd3 Qxa2 29.Rd8 h6 30.Rxg8+ Kxg8 31.Qe3 Kh7 32.Qg3 Qf7 33.Qd6 Qc4 34.b3 Qe4 35.Qxa6 Qf4+ 36.Kb1 Qxf5 37.Qc4 Qa5 38.h4 h5 39.Qe4+ f5 40.Qf3 Kg6 41.Qg3+ Kf7 42.Qf3 Qe5 43.Qxh5+ Kg8 44.Qf3 f4 45.h5 Qe1+ 46.Kb2 Qg3 47.Qd5+ Kh7 48.Qe4+ Kh6 49.Qxb4 Kxh5 50.Qe4 f3 51.Qh7+ Kg4 52.Qxg7+ Kh3 53.Qh7+ Kg2 54.Qe4 Kh2 55.Qh7+ Kg2 56.Qe4 Kh2 57.Qh7+ Kg1 58.Qd3 Qg7+ 59.Ka2 f2 60.Qe3 Qg6 61.Kb2 Kg2 62.Qe2 0-1')"">","o_299463","","",""
"Baden-Baden (Germany)","1980.??.??","?","Janetschek Karl (AUT)","Stean Michael F (ENG)","0-1","B52","2325","2530","","","","1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O e6 6.c4 Nf6 7.Nc3 Nc6 8.d4 cxd4 9.Nxd4 Be7 10.b3 O-O 11.Bb2 a6 12.Qd3 Rfd8 13.Rad1 b5 14.cxb5 Nxd4 15.Qxd4 axb5 16.Rfe1 Qb7 17.a3 Ne8 18.Re2 Rdc8 19.h3 h6 20.Kh1 Rab8 21.Rd3 b4 22.axb4 Qxb4 23.Qxb4 Rxb4 24.Na2 Rb7 25.Kg1 Rcb8 26.b4 Ra8 27.Bd4 Nc7 28.Kf1 Nb5 29.Rc2 Bg5 30.Ke1 Kf8 31.Kd1 g6 32.Be3 Bxe3 33.Rxe3 Ra4 34.Rb2 Rc7 35.Rd3 Ke7 36.Kd2 Rc4 37.f3 h5 38.Rdb3 h4 39.Kd3 Rd4+ 40.Ke3 e5 41.Rd3 Ra3 42.Rxa3 Nxa3 43.Ke2 Nb5 44.Rd2 Rc4 45.Kd3 Rd4+ 46.Ke2 Rc4 47.Kd3 Rd4+ 48.Ke2 Kd7 49.Rxd4 Nxd4+ 50.Kd3 Ne6 51.Ke3 Nf4 52.Kf2 Kc6 53.Nc3 Nd3+ 54.Ke3 Nxb4 55.f4 Kc5 56.fxe5 dxe5 57.Na4+ Kb5 58.Nb2 f6 59.Nd1 Kc4 60.Nf2 f5 61.exf5 gxf5 62.Nd1 Nd5+ 63.Kf2 e4 0-1')"">","o_299464","","",""
"","","","Jaysee71","KEYBOARDMUSIC","0-1","","1130","1117","","","","","l_299464","              15 min","9","resignation"
"Baden-Baden (Germany)","1980.??.??","?","Janetschek Karl (AUT)","Van Der Wiel John T H (NED)","0-1","B33","2325","2465","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Ndb5 d6 7.Bf4 e5 8.Bg5 a6 9.Na3 b5 10.Nd5 Be7 11.Bxf6 Bxf6 12.c3 O-O 13.Nc2 Rb8 14.a4 bxa4 15.Ncb4 Nxb4 16.Nxb4 Bb7 17.Qxa4 a5 18.Nc6 Bxc6 19.Qxc6 Rxb2 20.Bc4 Qc8 21.Qd5 Bd8 22.O-O Bb6 23.Kh1 g6 24.Ra2 Rxa2 25.Bxa2 Qxc3 26.Qxd6 Bd4 27.Qd7 Qd3 28.Rb1 Qxe4 29.Qa4 Ra8 30.f4 Rc8 31.Rf1 Qd3 32.Rb1 Qc2 33.Qxc2 Rxc2 34.Bb3 Rb2 35.Rxb2 Bxb2 36.fxe5 Bxe5 37.g4 Kg7 38.Kg2 f5 39.gxf5 gxf5 40.h3 Kf6 0-1')"">","o_299465","","",""
"","","","h8m8","darkknight75","0-1","","1306","1380","","","","","l_299465","              5 min","29","time"
"Baden-Baden (Germany)","1980.??.??","?","Liberzon Vladimir M (ISR)","Adorjan Andras (HUN)","1-0","A30","2545","2550","","","","1.c4 c5 2.Nf3 Nf6 3.Nc3 e6 4.g3 b6 5.Bg2 Bb7 6.O-O Be7 7.d4 cxd4 8.Qxd4 d6 9.b3 O-O 10.Bb2 a6 11.Rfd1 Nbd7 12.e4 Qc7 13.Qe3 Rfe8 14.Nd4 Bf8 15.Rac1 Rad8 16.Re1 Qb8 17.Qd2 Nc5 18.Re2 Ba8 19.Rce1 g6 20.Qc2 Bg7 21.Rd1 Bb7 22.Qb1 Qa8 23.Rde1 Rc8 24.h3 Red8 25.Nf3 Nfxe4 26.Nxe4 Bxb2 27.Qxb2 Nxe4 28.Nh2 Nc5 29.Bxb7 Qxb7 30.Ng4 e5 31.Rxe5 dxe5 32.Qxe5 Ne6 33.Nf6+ Kh8 34.Ne8+ f6 35.Qxf6+ Kg8 36.Qxe6+ Qf7 37.Nf6+ Kg7 38.Qxf7+ Kxf7 39.Nxh7 Rd2 40.Ng5+ Kf8 41.Re6 b5 42.Rxa6 bxc4 43.bxc4 Kg7 44.Ra7+ Kg8 45.c5 Rc2 1-0')"">","o_299466","","",""
"","","","avinash584","Ragled","0-1","","1167","1551","","","","","l_299466","              10 min","44","resignation"
"Baden-Baden (Germany)","1980.??.??","?","Liberzon Vladimir M (ISR)","Byrne Robert E (USA)","1/2-1/2","A04","2545","2530","","","","1.e4 c5 2.Nf3 d6 3.g3 Nf6 4.d3 Nc6 5.Bg2 g6 6.O-O Bg7 7.Nbd2 O-O 8.a4 e5 9.c3 h6 10.Rb1 Be6 11.b4 cxb4 1/2-1/2')"">","o_299467","","",""
"","","","IM","Lex-Lawless","","","2025","1614","","","","","l_299467","              2|2","47","checkmate"
"Baden-Baden (Germany)","1980.??.??","?","Liberzon Vladimir M (ISR)","Hoelzl Franz (AUT)","1/2-1/2","B92","2545","2415","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 e5 7.Nb3 Be7 8.Bg5 Be6 9.f4 exf4 10.Bxf4 Nc6 11.O-O d5 12.exd5 Nxd5 13.Nxd5 Bxd5 14.Bf3 Bxf3 15.Qxf3 O-O 16.Rad1 Qb6+ 17.Be3 Qc7 18.Bf4 Qb6+ 1/2-1/2')"">","o_299468","","",""
"","","","decade_complete","umesh3","0-1","","1157","964","","","","","l_299468","              1 min","17","time"
"Baden-Baden (Germany)","1980.??.??","?","Liberzon Vladimir M (ISR)","Janetschek Karl (AUT)","1-0","B08","2545","2325","","","","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.Be2 O-O 6.O-O Nc6 7.d5 Nb8 8.Re1 c6 9.h3 Bd7 10.Bg5 a5 11.a4 Na6 12.dxc6 Bxc6 13.Nd4 Nc5 14.Bf3 Ne6 15.Be3 Nxd4 16.Bxd4 Nd7 17.Bxg7 Kxg7 18.Qd4+ Kg8 19.Nd5 e5 20.Qd2 Nb6 21.Nxb6 Qxb6 22.b3 Rad8 23.Re3 f5 24.exf5 Rxf5 25.Bd5+ Kg7 26.Rf1 Rdf8 27.Bxc6 Qxc6 28.Rd3 R8f6 29.Rd5 e4 30.Rxf5 Rxf5 31.c4 d5 32.Rc1 dxc4 33.Rxc4 Qb6 34.Qb2+ Kf7 35.Rxe4 Qd6 36.Qe2 Rd5 37.g3 Rd1+ 38.Kh2 Rd2 39.Qc4+ Kg7 40.Qc3+ Kf7 41.Rf4+ 1-0')"">","o_299469","","",""
"","","","zetainspira","RoiDeFrance","0-1","","1283","1371","","","","","l_299469","              10 min","27","time"
"Baden-Baden (Germany)","1980.??.??","?","Liberzon Vladimir M (ISR)","Miles Anthony J (ENG)","1-0","B74","2545","2545","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.Nb3 O-O 9.f4 Be6 10.O-O b5 11.Bf3 Qd7 12.h3 Bc4 13.e5 Ne8 14.Rf2 Rc8 15.Bg4 e6 16.Rd2 h5 17.exd6 Bxb3 18.axb3 hxg4 19.Ne4 Ra8 20.Nc5 Qd8 21.hxg4 Bxb2 22.Rb1 Bc3 23.Rd3 Bg7 24.d7 Nf6 25.c4 a6 26.g5 Nh7 27.Rd6 Qc7 28.Nxa6 Rxa6 29.cxb5 Nd4 30.d8Q Qxd6 31.Qxf8+ Nxf8 32.bxa6 Nd7 33.a7 Nb6 34.Ra1 Qd5 35.Ra6 Na8 36.Ra4 Nc6 37.Qxd5 exd5 38.Ra6 Nd4 39.Rd6 Ne6 40.Rxd5 1-0')"">","o_299470","","",""
"","","","itoldyou","esotericgrammar","0-1","","1156","1194","","","","","l_299470","              3 min","18","resignation"
"Baden-Baden (Germany)","1980.??.??","?","Liberzon Vladimir M (ISR)","Nunn John D M (ENG)","1/2-1/2","B93","2545","2515","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 Nbd7 7.f4 e5 8.Nf5 Nc5 9.Ng3 Qb6 10.f5 Bd7 11.Bf3 Rc8 12.Rb1 Na4 13.Nxa4 Bxa4 14.b3 d5 15.exd5 Bb4+ 16.Bd2 Bd7 17.Bxb4 Qxb4+ 18.Qd2 Qc5 19.Ne4 Nxe4 20.Bxe4 O-O 21.Rf1 f6 22.Rf2 b5 23.Rd1 Rfd8 1/2-1/2')"">","o_299471","","",""
"","","","archipestre","arun_vicky","1-0","","1323","1343","","","","","l_299471","              3 min","35","time"
"Baden-Baden (Germany)","1980.??.??","?","Liberzon Vladimir M (ISR)","Spassky Boris V (FRA)","1/2-1/2","C07","2545","2615","","","","1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nc6 8.Nb3 Nf6 9.Nbxd4 Nxd4 10.Nxd4 Bd7 11.b3 Be7 12.Bb2 O-O 13.Re1 Rfe8 14.Nf3 Qxd1 15.Raxd1 Red8 16.Ne5 Be8 17.Be2 Rac8 18.Rxd8 Bxd8 19.c4 Be7 20.Ng4 1/2-1/2')"">","o_299472","","",""
"","","","Darken","badrawi","draw","","1405","1438","","","","","l_299472","              3 min","15","resignation"
"Baden-Baden (Germany)","1980.??.??","?","Liberzon Vladimir M (ISR)","Vaganian Rafael A (ARM)","1/2-1/2","C04","2545","2590","","","","1.e4 e6 2.d4 d5 3.Nd2 Nc6 4.Ngf3 Nf6 5.e5 Nd7 6.Nb3 a5 7.a4 Be7 8.Bb5 Na7 9.Bd3 b6 10.O-O Bb7 11.Qd2 c5 12.dxc5 Nxc5 13.Nxc5 bxc5 14.Qf4 c4 15.Be2 Nc6 16.Qg3 Kf8 17.Rd1 Ba6 18.Bg5 Bxg5 19.Nxg5 h6 20.Nf3 Qc7 21.Bf1 Kg8 22.b3 cxb3 23.cxb3 Bxf1 24.Rxf1 Kh7 25.Rac1 Qb6 26.Qf4 Ra7 27.Qe3 Qxe3 28.fxe3 Ra6 29.Rc5 Rb8 30.Rfc1 Rbb6 31.Rb5 g5 32.h3 Kg6 33.Rcc5 h5 34.g4 hxg4 35.hxg4 f6 36.exf6 Kxf6 37.Kg2 Ne5 38.Nxe5 Kxe5 39.Kf3 Rxb5 40.Rxb5 Ra8 41.b4 axb4 42.Rxb4 Ra7 43.Ke2 Rh7 44.Kd3 Rh2 45.Kc3 Re2 46.Kd3 Ra2 47.Kc3 Kd6 48.Rb6+ Kc5 49.Rxe6 Rxa4 50.Rg6 Rxg4 51.Kd2 Rg2+ 52.Kd3 g4 53.Rg5 1/2-1/2')"">","o_299473","","",""
