"Site","Date","Round","White","Black","Result","ECO","WhiteElo","BlackElo","Annotator","Source","Remark","pgn","ID","Time","Moves","Termination"
"Arosa (Switzerland)","1972.??.??","2","Lombard Andre (SUI)","Vukic Milan (SCG)","1/2-1/2","A57","2380","2490","","","","1.d4 Nf6 2.c4 c5 3.d5 b5 4.Nd2 Qa5 5.b4 Qxb4 6.Rb1 Qa4 7.Qxa4 bxa4 8.e4 d6 9.Bd3 Nbd7 10.f4 Ba6 11.Ngf3 g6 12.e5 Nxd5 13.Be4 N5b6 14.Bxa8 Nxa8 15.Bb2 dxe5 16.Nxe5 f6 17.Nc6 Nab6 18.Bc3 Nxc4 19.Nb8 Nxd2 20.Kxd2 Nxb8 21.Rxb8+ Kf7 22.Kc2 h5 23.Rd1 Bg7 24.Rxh8 Bxh8 25.Rd7 Bc4 26.a3 a6 27.Rc7 Bg7 28.Rxc5 Bf1 29.g3 Bf8 30.Rc7 Ke6 31.Bb4 Bb5 32.Kc3 g5 33.fxg5 fxg5 34.Kd2 Kf6 35.Ke3 Ke6 36.Ke4 Kf6 37.Rc5 Kg6 38.Bd2 e5 39.Rc3 Be7 40.Be3 g4 41.Bc1 Kf6 42.Rc7 Ke6 43.Bb2 Bd6 44.Rc8 Bd7 45.Rh8 Bc6+ 46.Ke3 Bc5+ 47.Kd2 e4 48.Rxh5 e3+ 49.Ke1 Bb6 50.Bc3 Kd7 51.Bb4 Bf3 52.Rh6 Kc7 53.Rf6 Kb7 54.Rf5 Kc6 55.h4 Bc7 56.Rc5+ Kd7 57.Rxc7+ Kxc7 58.h5 Kd7 59.h6 Be4 60.Ke2 Ke6 61.Kxe3 Bh7 62.Kf4 Kf6 63.Kxg4 Kg6 64.Bd2 Bg8 1/2-1/2')"">","o_194610","","",""
"","","","greenerlaundry","Dreamrealizer","1-0","","1255","1238","","","","","l_194610","              15|5","30","checkmate"
"Arosa (Switzerland)","1972.??.??","2","Masic Ljubomir (SCG)","Bhend Edwin (SUI)","1/2-1/2","D18","2390","2325","","","","1.Nf3 d5 2.c4 c6 3.d4 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.e3 e6 7.Bxc4 Bb4 8.O-O Nbd7 9.Qe2 Ne4 10.Nxe4 Bxe4 11.Rd1 O-O 12.Bd3 Nf6 13.Ne5 Bxd3 14.Rxd3 c5 15.e4 cxd4 16.Bg5 Be7 17.Nf3 Re8 18.Rxd4 Qa5 19.e5 Nd5 20.Qe4 Rad8 21.Bxe7 Nxe7 22.Rxd8 Rxd8 23.Qxb7 Qxa4 24.Re1 Ng6 25.h3 h6 26.g3 Rd5 27.Kg2 Qd7 28.Qa8+ Kh7 29.Ra1 Qb5 30.Qxa7 Qxb2 1/2-1/2')"">","o_194611","","",""
"","","","BoroTony","argro","0-1","","1200","1402","","","","","c_194611","11 minutes","25—?,","time"
"","","","aasison","silvestar13","1-0","","1429","1250","","","","","l_194611","              15|10","30","resignation"
"Arosa (Switzerland)","1972.??.??","1","Messing Hrvoje (CRO)","Blau Max (SUI)","1/2-1/2","C41","2337","2370","","","","1.e4 e5 2.Nf3 d6 3.d4 exd4 4.Nxd4 g6 5.Nc3 Bg7 6.Be3 Nf6 7.Be2 O-O 8.Qd2 Nc6 9.O-O-O Re8 10.Bg5 Nxd4 11.Qxd4 h6 12.Bxf6 Bxf6 13.Qd3 Bxc3 14.Qxc3 Rxe4 15.Bf3 Re8 16.h4 Bf5 17.Bxb7 Rb8 18.Bf3 Be4 19.h5 g5 20.Rhe1 Bxf3 21.Qxf3 Qd7 22.Qc3 Rxe1 23.Rxe1 Re8 24.Rxe8+ Qxe8 25.b3 Qe7 26.g4 c5 27.a4 Qe6 28.f3 f5 29.Qd3 fxg4 30.fxg4 Kg7 31.Qf3 Qe1+ 32.Kb2 Qe5+ 33.Ka2 d5 34.Qd3 Qd6 35.Qb5 a6 36.Qb7+ Kg8 37.Qc8+ Kg7 38.Qb7+ Kg8 39.Qc8+ Kg7 40.Qf5 Kg8 41.Kb2 Kg7 42.Qd3 Qe5+ 43.Ka2 Qd6 44.a5 Kg8 45.Qf5 Kg7 46.Qc8 Kf7 47.Qb7+ Kf8 48.Ka3 Ke8 49.Kb2 Kf8 50.Ka2 Ke8 51.Qg7 Kd8 52.Qf7 Kc8 53.Kb1 Kd8 54.Kc1 Kc8 55.Kb1 Kd8 56.Qb7 Ke8 57.Ka2 Kd8 58.Ka3 Ke8 59.c3 d4 60.Qe4+ Kd8 61.Qa8+ Kd7 62.Qb7+ Kd8 1/2-1/2')"">","o_194612","","",""
"","","","godofdestructionandp","junie50","0-1","","1297","1390","","","","","l_194612","              10 min","26","resignation"
"Arosa (Switzerland)","1972.??.??","2","Nemet Ivan (SUI)","Gereben Erno (SUI)","1-0","C98","2373","2335","","","","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Na5 10.Bc2 c5 11.d4 Qc7 12.Nbd2 Bb7 13.d5 Bc8 14.a4 Bd7 15.b4 Nb7 16.a5 Ne8 17.Nf1 g6 18.g4 Ng7 19.Ng3 f6 20.Kh2 Nd8 21.Rg1 Nf7 22.Be3 Rac8 23.Bd3 Qb8 24.Qd2 Kh8 25.Rab1 cxb4 26.cxb4 Rc7 27.Rbc1 Rfc8 28.Bb6 Rxc1 29.Rxc1 Rxc1 30.Qxc1 Ne8 31.Be3 Qb7 32.g5 Kg7 33.gxf6+ Bxf6 34.h4 h6 35.h5 g5 36.Kg2 Bd8 37.Nh2 Nf6 38.Be2 Qc8 39.Qxc8 Bxc8 40.Nhf1 Kf8 41.Ba7 Ng8 42.Ne3 Ne7 43.Bg4 Bxg4 44.Nxg4 Ng8 45.Nf5 Ke8 46.Bb8 Kd7 47.Nxd6 Nxd6 48.Nxe5+ Ke7 49.Nc6+ Kd7 50.Bxd6 Kxd6 51.Nxd8 Ke5 52.Kf3 Kd4 53.Nc6+ Kc4 54.d6 Nf6 55.e5 g4+ 56.Ke3 1-0')"">","o_194613","","",""
"Arosa (Switzerland)","1972.??.??","1","Nievergelt Erwin","Deze Anton (YUG)","0-1","B34","0","2395","","","","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.Bc4 Bg7 6.Ne2 Nf6 7.Nbc3 O-O 8.O-O d6 9.Nf4 a6 10.Re1 b5 11.Bf1 e6 12.g3 Bb7 13.Bg2 Qc7 14.a4 b4 15.Na2 Rfd8 16.Nd3 a5 17.c3 bxc3 18.Nxc3 Nd4 19.Be3 e5 20.Rc1 Qb6 21.Nb5 Nd7 22.Bh3 Nc5 23.Nxd4 exd4 24.Bg5 Re8 25.f3 h6 26.Bf4 g5 27.Nxc5 dxc5 28.Bd2 Ba6 29.Qc2 c4 30.Kh1 d3 31.Qb1 Qxb2 32.Bxa5 d2 0-1')"">","o_194614","","",""
"","","","johnplania","tuntun442","0-1","","1181","1383","","","","","l_194614","              3 min","28","checkmate"
"Arosa (Switzerland)","1972.??.??","2","Ostojic Predrag (YUG)","Schaufelberger Heinz (SUI)","1/2-1/2","B93","2325","2340","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.f4 Qc7 7.Bd3 g6 8.Nf3 Nbd7 9.O-O Bg7 10.Kh1 O-O 11.Qe1 e5 12.fxe5 dxe5 13.Qh4 b5 14.a3 Bb7 15.Bh6 Rae8 16.Ng5 Nh5 17.Bxg7 Kxg7 18.Nxh7 Kxh7 19.g4 Qd8 20.Qxd8 Rxd8 21.gxh5 g5 22.Rf5 f6 23.Raf1 Kg7 24.h4 gxh4 25.Kh2 Nc5 26.R5f3 Ne6 27.h6+ Kh8 28.Rxf6 Rxf6 29.Rxf6 Nf4 30.Rb6 Rd7 31.a4 bxa4 32.Nxa4 Rc7 33.b4 Bc8 34.Rf6 Kh7 35.Nb6 Be6 36.Nd5 Bxd5 37.exd5+ Nxd3 38.cxd3 Rc3 39.d4 Rd3 40.dxe5 Rxd5 41.e6 Rd4 42.Kg2 Rxb4 43.Kf3 h3 44.e7 h2 45.Kg2 Rb2+ 46.Kh1 Re2 47.Rxa6 Rxe7 48.Kxh2 1/2-1/2')"">","o_194615","","",""
"Arosa (Switzerland)","1972.??.??","1","Schaufelberger Heinz (SUI)","Ostojic Predrag (YUG)","1/2-1/2","E95","2340","2325","","","","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 Nbd7 7.O-O e5 8.Re1 h6 9.Rb1 exd4 10.Nxd4 Nc5 11.f3 a5 12.Be3 Re8 13.Qd2 Kh7 14.Bf1 Nfd7 15.Rbc1 c6 16.Kh1 a4 17.Rcd1 Qa5 18.Rc1 Ne5 19.f4 Ng4 20.Bg1 Nf6 21.Bd3 Nxd3 22.Qxd3 Nd7 23.Nf3 Qb4 24.Re2 Bf8 25.e5 dxe5 26.fxe5 Bg7 27.e6 Nf8 28.exf7 Rxe2 29.Qxe2 Be6 30.Ne4 Bxf7 31.Bd4 Re8 32.Bxg7 Kxg7 33.b3 Nh7 34.Qd3 axb3 35.axb3 Qe7 36.Qc3+ Kg8 37.Re1 Qf8 38.h3 Qg7 39.Qb4 b5 40.cxb5 cxb5 41.Qxb5 Qb2 42.b4 Kg7 43.Kh2 Re6 44.Qc5 Nf6 45.Nd6 Rxe1 46.Nxe1 Bd5 47.Qc7+ Kh8 48.Qe7 Ng8 49.Qe3 Bc6 50.Nf7+ Kg7 51.Ne5 Bd5 52.Qg3 Qxb4 53.Nxg6 Kh7 54.Nd3 Qa3 55.Qc7+ Kxg6 56.Nf4+ Kf5 57.Nxd5 Kg6 58.Qd8 Kg7 59.Qd7+ Kg6 60.Qe6+ Kg7 61.Qd7+ Kh8 62.Nf4 Qa6 63.Qf7 Qd6 64.h4 Nf6 65.g3 Qd2+ 66.Kh3 Qd7+ 67.Qxd7 Nxd7 68.Kg4 Kg7 69.Kf5 Nf6 70.Ne6+ Kf7 71.Nc5 Nd5 72.Ne4 Ne7+ 73.Ke5 Nc6+ 74.Kd6 Nd4 75.Kd5 Ne2 76.Ke5 Kg6 77.Ke6 Kh5 78.Nf6+ Kg6 79.g4 Nd4+ 1/2-1/2')"">","o_194616","","",""
"","","","chizhik","Eypadilla","1-0","","1633","1579","","","","","l_194616","              5|3","14","resignation"
"Arosa (Switzerland)","1972.??.??","1","Sofrevski Jovan (MKD)","Keller Dieter (SUI)","1-0","D55","2375","2359","","","","1.Nf3 d5 2.d4 Nf6 3.c4 e6 4.Bg5 Be7 5.Nc3 O-O 6.e3 h6 7.Bxf6 Bxf6 8.cxd5 exd5 9.Qd2 Bf5 10.Be2 Qd6 11.O-O c6 12.b4 Bd8 13.a3 Nd7 14.Rfc1 Bc7 15.g3 Rae8 16.b5 Ba5 17.bxc6 Qxc6 18.Qb2 Rc8 19.Na2 Qd6 20.Nb4 Nb6 21.Nd2 Rfd8 22.Qb3 Bd7 23.Nf3 Bg4 24.Nd3 Rxc1+ 25.Rxc1 Nc4 26.Nc5 Qf6 27.Qd1 Qe7 28.a4 Bb4 29.Nd3 Bd6 30.Kg2 Qe6 31.Ng1 h5 32.Bf3 b6 33.h3 Bf5 34.Qe2 Re8 35.Nf4 Bxf4 36.gxf4 Be4 37.Kh2 h4 38.Bxe4 Qxe4 39.Qg4 Re6 40.Nf3 Nd6 41.Ng5 1-0')"">","o_194617","","",""
"","","","Computer1-EASY","AmazinAsian423","","","1389","1155","","","","","l_194617","              10|10","35","checkmate"
"Arosa (Switzerland)","1972.??.??","1","Vukic Milan (SCG)","Lombard Andre (SUI)","1-0","A11","2490","2380","","","","1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 g6 5.g3 Bg7 6.Bg2 O-O 7.O-O Bg4 8.d3 Re8 9.Qc2 Nbd7 10.Ne5 Nxe5 11.Bxe5 Qd7 12.Qb2 Bh3 13.Nd2 Red8 14.Nf3 Bxg2 15.Kxg2 Ne8 16.Bxg7 Nxg7 17.Rac1 c5 18.b4 Rac8 19.bxc5 Rxc5 20.cxd5 Rxd5 21.Rc4 Ne6 22.Rfc1 Rb5 23.Qc3 Qd6 24.h4 Qb6 25.Rc2 Qa5 26.Qa1 Rb4 27.Rc8 f6 28.Rxd8+ Qxd8 29.Qc1 Qd7 30.Qa3 Ra4 31.Qb3 Ra6 32.Rc4 Rb6 33.Qc2 Kg7 34.Qc3 Ra6 35.a3 b5 36.Re4 Qc6 37.Qb4 Kf7 38.Qb3 Kf8 39.Qb2 Qd5 40.Kg1 Kf7 41.Nd4 Nxd4 42.Rxd4 Qe5 43.Qb3+ Kg7 44.e3 Rb6 45.Rd7 a6 46.d4 Qe4 47.Qc3 Rc6 48.Rxe7+ Qxe7 49.Qxc6 Qxa3 50.d5 b4 51.d6 b3 52.Qc7+ Kh6 53.d7 b2 54.Qf4+ Kg7 55.d8Q b1Q+ 56.Kh2 Qf5 57.Qdc7+ Kg8 58.Qb8+ Qf8 59.Qxf5 gxf5 60.Qb6 Qc8 61.Qxf6 Qc2 62.Qg5+ Kf7 63.Qf4 Qe4 64.Qh6 f4 65.Qh5+ Kg7 66.Qg4+ Kf6 67.gxf4 Qf5 68.Qf3 a5 69.e4 Qb5 70.e5+ Kf5 71.Kg3 a4 72.Qh5+ Ke4 73.Qxh7+ Kd4 74.Qa7+ Kd5 75.Qf7+ Ke4 76.Qg6+ Kd5 77.h5 Qb3+ 78.f3 Qb4 79.Qe4+ Kc5 80.e6","o_194618","","",""
"","","","wesnerm","stalian123","1-0","","1735","1627","","","","","l_194618","              1 min","31","checkmate"
"Arosa (Switzerland)","1972.??.??","2","Wirthensohn Heinz (SUI)","Messing Hrvoje (CRO)","1-0","A42","2315","2337","","","","1.c4 g6 2.e4 Bg7 3.d4 d6 4.Nc3 Nd7 5.Be2 e5 6.Nf3 c6 7.O-O Nh6 8.d5 c5 9.a3 f6 10.b4 Nf7 11.Ne1 f5 12.Nd3 O-O 13.Bd2 b6 14.f3 f4 15.a4 g5 16.a5 Rb8 17.Nb5 a6 18.Na7 Rb7 19.Nc6 Qf6 20.b5 Nb8 21.axb6 axb5 22.cxb5 Rxb6 23.Qa4 h5 24.Nf2 Nd7 25.Rfb1 Rb7 26.Ba5 Nb6 27.Bxb6 Rxb6 28.Qa5 Rb7 29.b6 g4 30.fxg4 f3 31.Bxf3 Ng5 32.Qc3 hxg4 33.Nxg4 Nxf3+ 34.gxf3 Bxg4 35.fxg4 Qf2+ 36.Kh1 Qe2 37.Re1 Qxg4 38.Qg3 Qxg3 39.hxg3 Rxb6 40.Ne7+ Kf7 41.Ra7 Kf6 42.Rd7 Kg5 43.Nf5 Rh8+ 44.Kg2 Bf8 45.Re2 Ra6 46.Rd8 Rb6 47.Rf2 Ra6 48.Nxd6 Rxd6 49.Rdxf8 Rxf8 50.Rxf8 Ra6 51.Rg8+ Kf6 52.Rc8 Kg5 53.Rxc5 Kg4 54.Rc3 Ra2+ 55.Kf1 Rd2 56.Ke1 Rd4 57.Re3 Kh5 58.Ke2 Kg4 59.Rd3 Rxe4+ 60.Kd2 Ra4 61.d6 e4 62.d7 Ra2+ 63.Ke3 exd3 64.d8Q Re2+ 65.Kxd3 Rg2 66.Qh4+ Kf3 67.Qf4# 1-0')"">","o_194619","","",""
"","","","Avarus","steveisme","1-0","","1746","1383","","","","","l_194619","              15|10","49","resignation"
"Asuncion (Paraguay)","1972.??.??","?","Ingolotti O","Villagra Roberto","1-0","C83","2200","0","","","","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O b5 6.Bb3 Nxe4 7.d4 d5 8.dxe5 Be6 9.c3 Be7 10.Nbd2 O-O 11.Re1 Bf5 12.Nf1 Bc5 13.Be3 Ne7 14.Nd4 Bxd4 15.cxd4 Ng6 16.Qh5 Qd7 17.f3 c5 18.e6 1-0')"">","o_194620","","",""
"","","","Tie_Alpha_1","c12tom","","","1260","1259","","","","","l_194620","              5 min","23","resignation"
"Athens (Greece)","1972.??.??","?","Vaganian Rafael A (ARM)","Barle Janez (SLO)","1-0","D47","2510","2250","","","","1.d4 d5 2.c4 e6 3.Nc3 c6 4.e3 Nf6 5.Nf3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 Bb7 9.e4 b4 10.Na4 c5 11.e5 Nd5 12.O-O cxd4 13.Re1 Be7 14.Nxd4 O-O 15.Qg4 Re8 16.Bh6 Bf8 17.Bg5 Qb8 18.Qg3 f6 19.Qh3 Nxe5 20.Qxh7+ Kf7 21.Qh5+ Ke7 22.Nc5 fxg5 23.Nxb7 Nxd3 24.Rxe6+ Kd7 25.Qf7+ Ne7 26.Rd6+ Qxd6 27.Nxd6 Kxd6 28.Qe6+ Kc5 29.Nb3+ Kb5 30.Qd7+ 1-0')"">","o_194621","","",""
"","","","jmechanics","rapayusu13","0-1","","1328","1464","","","","","c_194621","4 days","36","checkmate"
"","","","Boston2Boulder","KaterinaR","1-0","","1129","980","","","","","l_194621","              10 min","15","resignation"
"Athens (Greece)","1972.??.??","?","Anagnostopoulos K","Makropoulos Georgios (GRE)","1-0","B44","0","2382","","","","1.e4 e6 2.d4 c5 3.Nf3 cxd4 4.Nxd4 Nc6 5.Nxc6 bxc6 6.Bd3 e5 7.O-O Nf6 8.Qe2 d6 9.f4 Be7 10.Nd2 O-O 11.fxe5 dxe5 12.Nc4 Ng4 13.Kh1 Bc5 14.Be3 Qh4 15.g3 Qe7 16.Rf3 Nxe3 17.Nxe3 g6 18.Bc4 Kg7 19.Raf1 f6 20.c3 a5 21.Rd1 h5 22.Qg2 Qa7 23.Rd3 f5 24.Nd1 Qe7 25.Nf2 Rb8 26.b3 Bb7 27.Rd1 Bxf2 28.Rxf2 f4 29.Rfd2 Rbd8 30.gxf4 exf4 31.Qf3 Rxd2 32.Rxd2 Bc8 33.Qf2 Qxe4+ 34.Kg1 Qe3 35.Qxe3 fxe3 36.Rd6 Re8 37.Be2 Re6 38.Rxe6 Bxe6 39.Kg2 Bg4 40.Kf1 Bh3+ 41.Ke1 Kf6 42.Bf3 c5 43.Ke2 Kg5 44.Kxe3 Be6 45.Be4 Bf7 46.Bg2 Kg4 47.Ke4 g5 48.Ke5 h4 49.c4 Bg6 50.Kd5 Kf4 51.Kxc5 g4 52.Kd4 h3 53.Bd5 g3 54.hxg3+ Kxg3 55.c5 Kf2 56.c6 h2 57.c7 Bf5 58.a3 Bc8 59.b4 axb4 60.axb4 Be6 61.Ba8 Bd7 62.b5 Bg4 63.b6 Bd7 64.Kc5 Bf5 1-0')"">","o_194622","","",""
"","","","Power20-84","dhatraditya","0-1","","1355","1206","","","","","l_194622","              20|3","17","game abandoned"
"Athens (Greece)","1972.??.??","?","Anagnostopoulos K","Siaperas Triantafyllos (GRE)","0-1","A01","0","2385","","","","1.b3 e5 2.Bb2 Nc6 3.g3 d5 4.Bg2 Bc5 5.e3 Nf6 6.d3 O-O 7.Nd2 Bg4 8.Bf3 Be6 9.Ne2 Nd7 10.c4 e4 11.dxe4 dxc4 12.bxc4 Nde5 13.O-O","o_194623","","",""
"","","","Bob-o","mitchell84","","","1847","1143","","","","","l_194623","              10 min","23","checkmate"
"Athens (Greece)","1972.??.??","?","Anagnostopoulos K","Vizantiadis Lazaros (GRE)","1/2-1/2","B06","0","2220","","","","1.e4 g6 2.f4 Bg7 3.Nf3 c6 4.d4 d5 5.e5 h5 6.Bd3 Nh6 7.O-O Bf5 8.Nc3 e6 9.b3 Bf8 10.Be3 Nd7 11.Bf2 Be7 12.Qe2 Bxd3 13.cxd3 Nf5 14.Nd1 Qb6 15.Rc1 a5 16.Nc3 h4 17.Na4 Qc7 18.Qb2 Rh5 19.g4 hxg3 20.hxg3 Rh8 21.Kg2 O-O-O 22.Rh1 Nh6 23.Be3 Kb8 24.Bd2 b5 25.Nc3 Qb6 26.a3 Nf5 27.Ne2 Kb7 28.g4 Ng7 29.b4 a4 30.Ng3 Rdg8 31.Qa1 Qd8 32.Rxh8 Rxh8 33.Rh1 f6 34.Qg1 f5 35.g5 Nh5 36.Nxh5 gxh5 37.Nh4 Nf8 38.Kf3 Qe8 39.Be1 Ng6 40.Ng2 Bd8 41.Bf2 1/2-1/2')"">","o_194624","","",""
"","","","zuneo","thegazelle","0-1","","1081","1272","","","","","l_194624","              10 min","61","checkmate"
"Athens (Greece)","1972.??.??","?","Athanasakis D","Tsouros Georgios (GRE)","1-0","A08","0","2250","","","","1.e4 c5 2.Nf3 Nc6 3.d3 e6 4.g3 d5 5.Nbd2 Nf6 6.Bg2 Be7 7.O-O Qc7 8.c3 b6 9.Re1 Bb7 10.Qc2 O-O 11.Nf1 Rac8 12.Bh3 dxe4 13.dxe4 Ne5 14.Nxe5 Qxe5 15.f3 Rfd8 16.Be3 Qh5 17.Bg2 c4 18.Rad1 Nd7 19.Qa4 Bc6 20.Qxa7 Ra8 21.Qc7 Rdc8 22.Rxd7 Rxc7 23.Rxc7 1-0')"">","o_194625","","",""
"","","","rmichael","thegeboy","0-1","","1062","1401","","","","","l_194625","              10 min","33","checkmate"
"Athens (Greece)","1972.??.??","?","Balaskas Panayotis (GRE)","Grigoriou Miltiadis","1-0","B06","2146","0","","","","1.e4 g6 2.d4 Bg7 3.Nc3 c6 4.Be3 d5 5.f3 a5 6.h4 h5 7.Nh3 Na6 8.Nf2 Nh6 9.Qd2 Nc7 10.O-O-O Bd7 11.Nd3 dxe4 12.fxe4 Ng4 13.Kb1 Nxe3 14.Qxe3 Bg4 15.Be2 Bxd4 16.Qg3 Qd6 17.e5 Qe6 18.Nf4 Qxe5 19.Bxg4 hxg4 20.Rhe1 Qg7 21.Nxg6 Qxg6 22.Rxd4 Ne6 23.Rxg4 Qh7 24.Na4 Rd8 25.a3 b5 26.Qc3 bxa4 27.Qxc6+ Kf8 28.Rxe6 fxe6 29.Rf4+ Kg7 30.Qxe6 Rhf8 31.Qxe7+ Kg8 32.Rg4+ 1-0')"">","o_194626","","",""
"","","","klassickc","r00k144","0-1","","859","991","","","","","l_194626","              15|10","6","resignation"
"Athens (Greece)","1972.??.??","?","Balaskas Panayotis (GRE)","Loverdos Spyridon","1-0","B94","2146","0","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 Nbd7 7.Qd2 Qc7 8.O-O-O b5 9.Kb1 Bb7 10.f3 h6 11.Bh4 g6 12.g4 Bg7 13.Bf2 Ne5 14.h4 h5 15.gxh5 Nxh5 16.Nd5 Bxd5 17.exd5 Bh6 18.Qb4 Nf4 19.Qb3 Rc8 20.c3 Nc4 21.Nc6 Nb6 22.Nb4 Nc4 23.Nxa6 Qb7 24.Nb4 Bg7 25.Bd4 Be5 26.Nc6 Qa6 27.Nxe5 dxe5 28.Bxe5 1-0')"">","o_194627","","",""
"","","","WDP","Golbat","1-0","","1869","1910","","","","","l_194627","              1 min","31","checkmate"
"Athens (Greece)","1972.??.??","?","Balaskas Panayotis (GRE)","Makropoulos Georgios (GRE)","1-0","B34","2146","2382","","","","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.Nc3 Bg7 6.Be3 Nf6 7.Qd2 O-O 8.O-O-O Ng4 9.Nxc6 bxc6 10.Bd4 Bh6 11.Be3 Nxe3 12.fxe3 Rb8 13.Re1 d6 14.Bc4 e6 15.Bb3 d5 16.Kb1 a5 17.h4 d4 18.Qxd4 Qxd4 19.exd4 Bd2 20.Na4 Bxe1 21.Rxe1 Rd8 22.c3 e5 23.d5 cxd5 24.exd5 e4 25.c4 f5 26.g3 h6 27.Nc3 Ba6 28.c5 a4 29.Bxa4 Bc4 30.c6 Rxd5 31.Nxd5 Bxd5 32.c7 Rc8 33.Rc1 Be6 34.b4 g5 35.b5 Kg7 36.b6 Bd5 1-0')"">","o_194628","","",""
"","","","tuffknight","jimruby","1-0","","1418","1227","","","","","l_194628","              10 min","37","checkmate"
"Athens (Greece)","1972.??.??","?","Balaskas Panayotis (GRE)","Paidousis Aristidis (GRE)","1-0","B78","2146","2058","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Bc4 Bg7 7.Bb3 O-O 8.f3 Nc6 9.Be3 Bd7 10.Qd2 Rc8 11.O-O-O Ne5 12.g4 Nc4 13.Bxc4 Rxc4 14.h4 b5 15.h5 Qa5 16.Kb1 Rfc8 17.hxg6 fxg6 18.Bh6 Nxe4 19.fxe4 Rxd4 20.Qh2 Rxd1+ 21.Nxd1 Be5 22.Bf4 Bxf4 23.Qxh7+ Kf8 24.Qxg6 Be5 25.Rf1+ Bf6 26.g5 Qd2 27.Ne3 Qxe3 28.gxf6 exf6 29.Qxf6+ Kg8 30.Qg6+ 1-0')"">","o_194629","","",""
"","","","malabo48","try_me2586","1-0","","1510","1595","","","","","l_194629","              1 min","41","resignation"
"Athens (Greece)","1972.??.??","?","Balaskas Panayotis (GRE)","Tombopoulos","0-1","B36","2146","0","","","","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.c4 Nf6 6.Nc3 Nxd4 7.Qxd4 d6 8.Be3 Bg7 9.f3 O-O 10.Qd2 Qa5 11.Be2 Be6 12.O-O Rfc8 13.b3 a6 14.a3 b5 15.b4 Qc7 16.Nd5 Nxd5 17.exd5 Bxa1 18.Rxa1 Bd7 19.c5 dxc5 20.bxc5 Rd8 21.d6 exd6 22.cxd6 Qb7 23.Qd4 Re8 24.Rc1 Rxe3 25.Rc7 Qb8 26.Qxe3 Be6 27.Bd3 Qd8 28.Qe5 Rc8 29.Rxc8 Qxc8 30.h4 Qc1+ 31.Kh2 Qxa3 32.Qd4 Qa4 33.Qxa4 bxa4 34.Bxa6 a3 35.Bc4 Kf8 0-1')"">","o_194630","","",""
"Athens (Greece)","1972.??.??","?","Balaskas Panayotis (GRE)","Van Dyke B","1-0","C93","2146","0","","","","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.h3 O-O 9.c3 h6 10.d4 Re8 11.Nbd2 Bf8 12.a4 Bb7 13.d5 Ne7 14.Nf1 g6 15.g4 Qd7 16.Ng3 Bg7 17.Kh2 Nh7 18.Rg1 Rf8 19.Be3 Kh8 20.Qd2 f5 21.gxf5 gxf5 22.Nh5 fxe4 23.Nh4 Bc8 24.Rg3 Ng5 25.Nxg7 Kxg7 26.Bxg5 Kh7 27.Bxe7 1-0')"">","o_194631","","",""
"","","","Dozy","bazzman","stalemate","","1726","1668","","","","","c_194631","1 day","67","draw"
"","","","PR-Star","StevenMahoney","0-1","","1081","1067","","","","","l_194631","              5 min","53","time"
