"variable","class","unique","is.na","has.content","empty.strings","File"
"Moves","character",41,0,1227,3653,"data/chess.com IDs 353001-354000.csv"
"Site","character",29,0,4812,79,"data/chess.com IDs 354001-355000.csv"
"Date","character",4,0,4812,79,"data/chess.com IDs 354001-355000.csv"
"Round","character",44,0,3999,892,"data/chess.com IDs 354001-355000.csv"
"White","character",925,0,4891,0,"data/chess.com IDs 354001-355000.csv"
"Black","character",945,0,4891,0,"data/chess.com IDs 354001-355000.csv"
"Result","character",7,0,4889,2,"data/chess.com IDs 354001-355000.csv"
"ECO","character",349,0,4812,79,"data/chess.com IDs 354001-355000.csv"
"WhiteElo","character",723,0,4891,0,"data/chess.com IDs 354001-355000.csv"
"BlackElo","character",710,0,4891,0,"data/chess.com IDs 354001-355000.csv"
"Annotator","logical",2,1892,2999,0,"data/chess.com IDs 354001-355000.csv"
"Source","logical",2,1892,2999,0,"data/chess.com IDs 354001-355000.csv"
"Remark","character",3,0,3081,1810,"data/chess.com IDs 354001-355000.csv"
"pgn","character",1815,0,4812,79,"data/chess.com IDs 354001-355000.csv"
"ID","character",1893,0,4891,0,"data/chess.com IDs 354001-355000.csv"
"gameId","character",815,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"initialSetup","character",3,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"lastDate","character",3,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"gameType","character",3,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"plyCount","character",133,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"playerColor","character",3,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"whiteUsername","character",641,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"blackUsername","character",643,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"analysisPgn","character",3,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"isCheckmate","logical",3,2267,2624,0,"data/chess.com IDs 354001-355000.csv"
"isStalemate","logical",3,2267,2624,0,"data/chess.com IDs 354001-355000.csv"
"analysisPublic","character",3,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"Event","character",3,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"TimeControl","character",55,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"EndTime","character",3,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"Termination","character",11,0,2796,2095,"data/chess.com IDs 354001-355000.csv"
"SetUp","character",3,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"FEN0","character",3,0,2624,2267,"data/chess.com IDs 354001-355000.csv"
"Time","character",31,0,1217,3674,"data/chess.com IDs 354001-355000.csv"
"Moves","character",45,0,1217,3674,"data/chess.com IDs 354001-355000.csv"
"Site","character",25,0,4767,84,"data/chess.com IDs 355001-356000.csv"
"Date","character",5,0,4767,84,"data/chess.com IDs 355001-356000.csv"
"Round","character",35,0,3999,852,"data/chess.com IDs 355001-356000.csv"
"White","character",905,0,4851,0,"data/chess.com IDs 355001-356000.csv"
"Black","character",919,0,4851,0,"data/chess.com IDs 355001-356000.csv"
"Result","character",6,0,4846,5,"data/chess.com IDs 355001-356000.csv"
"ECO","character",338,0,4767,84,"data/chess.com IDs 355001-356000.csv"
"WhiteElo","character",662,0,4851,0,"data/chess.com IDs 355001-356000.csv"
"BlackElo","character",667,0,4851,0,"data/chess.com IDs 355001-356000.csv"
"Annotator","logical",2,1852,2999,0,"data/chess.com IDs 355001-356000.csv"
"Source","logical",2,1852,2999,0,"data/chess.com IDs 355001-356000.csv"
"Remark","character",3,0,3021,1830,"data/chess.com IDs 355001-356000.csv"
"pgn","character",1770,0,4767,84,"data/chess.com IDs 355001-356000.csv"
"ID","character",1853,0,4851,0,"data/chess.com IDs 355001-356000.csv"
"Time","character",30,0,1251,3600,"data/chess.com IDs 355001-356000.csv"
"Moves","character",53,0,1251,3600,"data/chess.com IDs 355001-356000.csv"
"Termination","character",11,0,2727,2124,"data/chess.com IDs 355001-356000.csv"
"gameId","character",770,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"initialSetup","character",3,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"lastDate","character",3,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"gameType","character",3,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"plyCount","character",140,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"playerColor","character",3,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"whiteUsername","character",620,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"blackUsername","character",614,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"analysisPgn","character",3,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"isCheckmate","logical",3,2316,2535,0,"data/chess.com IDs 355001-356000.csv"
"isStalemate","logical",3,2316,2535,0,"data/chess.com IDs 355001-356000.csv"
"analysisPublic","character",3,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"Event","character",3,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"TimeControl","character",60,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"EndTime","character",3,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"SetUp","character",3,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"FEN0","character",3,0,2535,2316,"data/chess.com IDs 355001-356000.csv"
"Site","character",11,0,4802,87,"data/chess.com IDs 356001-357000.csv"
"Date","character",4,0,4802,87,"data/chess.com IDs 356001-357000.csv"
"Round","character",18,0,3999,890,"data/chess.com IDs 356001-357000.csv"
"White","character",952,0,4889,0,"data/chess.com IDs 356001-357000.csv"
"Black","character",1094,0,4889,0,"data/chess.com IDs 356001-357000.csv"
"Result","character",6,0,4881,8,"data/chess.com IDs 356001-357000.csv"
"ECO","character",348,0,4802,87,"data/chess.com IDs 356001-357000.csv"
"WhiteElo","character",715,0,4889,0,"data/chess.com IDs 356001-357000.csv"
"BlackElo","character",764,0,4889,0,"data/chess.com IDs 356001-357000.csv"
"Annotator","logical",2,1890,2999,0,"data/chess.com IDs 356001-357000.csv"
"Source","logical",2,1890,2999,0,"data/chess.com IDs 356001-357000.csv"
"Remark","character",3,0,3118,1771,"data/chess.com IDs 356001-357000.csv"
"pgn","character",1805,0,4802,87,"data/chess.com IDs 356001-357000.csv"
"ID","character",1891,0,4889,0,"data/chess.com IDs 356001-357000.csv"
"Time","character",36,1,1259,3629,"data/chess.com IDs 356001-357000.csv"
"Moves","character",42,0,1260,3629,"data/chess.com IDs 356001-357000.csv"
"Termination","character",11,0,2798,2091,"data/chess.com IDs 356001-357000.csv"
"gameId","character",805,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"initialSetup","character",3,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"lastDate","character",3,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"gameType","character",3,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"plyCount","character",140,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"playerColor","character",3,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"whiteUsername","character",622,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"blackUsername","character",620,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"analysisPgn","character",3,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"isCheckmate","logical",3,2284,2605,0,"data/chess.com IDs 356001-357000.csv"
"isStalemate","logical",3,2284,2605,0,"data/chess.com IDs 356001-357000.csv"
"analysisPublic","character",3,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"Event","character",3,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"TimeControl","character",58,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"EndTime","character",3,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"SetUp","character",3,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"FEN0","character",3,0,2605,2284,"data/chess.com IDs 356001-357000.csv"
"Site","character",15,0,4804,81,"data/chess.com IDs 357001-358000.csv"
"Date","character",4,0,4804,81,"data/chess.com IDs 357001-358000.csv"
"Round","character",18,0,3999,886,"data/chess.com IDs 357001-358000.csv"
"White","character",937,0,4885,0,"data/chess.com IDs 357001-358000.csv"
"Black","character",1069,0,4885,0,"data/chess.com IDs 357001-358000.csv"
"Result","character",6,0,4883,2,"data/chess.com IDs 357001-358000.csv"
"ECO","character",353,0,4804,81,"data/chess.com IDs 357001-358000.csv"
"WhiteElo","character",694,0,4885,0,"data/chess.com IDs 357001-358000.csv"
"BlackElo","character",731,0,4885,0,"data/chess.com IDs 357001-358000.csv"
"Annotator","logical",2,1886,2999,0,"data/chess.com IDs 357001-358000.csv"
"Source","logical",2,1886,2999,0,"data/chess.com IDs 357001-358000.csv"
"Remark","logical",2,1886,2999,0,"data/chess.com IDs 357001-358000.csv"
"pgn","character",1807,0,4804,81,"data/chess.com IDs 357001-358000.csv"
"ID","character",1887,0,4885,0,"data/chess.com IDs 357001-358000.csv"
"Time","character",27,0,1242,3643,"data/chess.com IDs 357001-358000.csv"
"Moves","character",49,0,1242,3643,"data/chess.com IDs 357001-358000.csv"
"Termination","character",10,0,2791,2094,"data/chess.com IDs 357001-358000.csv"
"gameId","character",807,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"initialSetup","character",3,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"lastDate","character",3,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"gameType","character",3,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"plyCount","character",136,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"playerColor","character",3,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"whiteUsername","character",631,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"blackUsername","character",618,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"analysisPgn","character",3,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"isCheckmate","logical",3,2276,2609,0,"data/chess.com IDs 357001-358000.csv"
"isStalemate","logical",3,2276,2609,0,"data/chess.com IDs 357001-358000.csv"
"analysisPublic","character",3,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"Event","character",3,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"TimeControl","character",58,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"EndTime","character",3,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"SetUp","character",3,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"FEN0","character",3,0,2609,2276,"data/chess.com IDs 357001-358000.csv"
"Site","character",26,0,4795,89,"data/chess.com IDs 360001-361000.csv"
"Date","character",62,0,4809,75,"data/chess.com IDs 360001-361000.csv"
"Round","character",18,0,3999,885,"data/chess.com IDs 360001-361000.csv"
"White","character",974,0,4884,0,"data/chess.com IDs 360001-361000.csv"
"Black","character",968,0,4884,0,"data/chess.com IDs 360001-361000.csv"
"Result","character",6,0,4880,4,"data/chess.com IDs 360001-361000.csv"
"ECO","character",352,0,4809,75,"data/chess.com IDs 360001-361000.csv"
"WhiteElo","character",741,0,4884,0,"data/chess.com IDs 360001-361000.csv"
"BlackElo","character",747,0,4884,0,"data/chess.com IDs 360001-361000.csv"
"Annotator","logical",2,1885,2999,0,"data/chess.com IDs 360001-361000.csv"
"Source","logical",2,1885,2999,0,"data/chess.com IDs 360001-361000.csv"
"Remark","character",3,0,3150,1734,"data/chess.com IDs 360001-361000.csv"
"pgn","character",1812,0,4809,75,"data/chess.com IDs 360001-361000.csv"
"ID","character",1886,0,4884,0,"data/chess.com IDs 360001-361000.csv"
"Time","character",33,0,1224,3660,"data/chess.com IDs 360001-361000.csv"
"Moves","character",40,0,1224,3660,"data/chess.com IDs 360001-361000.csv"
"Termination","character",11,0,2781,2103,"data/chess.com IDs 360001-361000.csv"
"gameId","character",812,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"initialSetup","character",3,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"lastDate","character",3,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"gameType","character",3,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"plyCount","character",138,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"playerColor","character",3,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"whiteUsername","character",629,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"blackUsername","character",615,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"analysisPgn","character",3,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"isCheckmate","logical",3,2265,2619,0,"data/chess.com IDs 360001-361000.csv"
"isStalemate","logical",3,2265,2619,0,"data/chess.com IDs 360001-361000.csv"
"analysisPublic","character",3,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"Event","character",3,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"TimeControl","character",53,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"EndTime","character",3,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"SetUp","character",3,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"FEN0","character",3,0,2619,2265,"data/chess.com IDs 360001-361000.csv"
"Site","character",27,0,4804,87,"data/chess.com IDs 361001-362000.csv"
"Date","character",5,0,4804,87,"data/chess.com IDs 361001-362000.csv"
"Round","character",58,0,3999,892,"data/chess.com IDs 361001-362000.csv"
"White","character",984,0,4891,0,"data/chess.com IDs 361001-362000.csv"
"Black","character",996,0,4891,0,"data/chess.com IDs 361001-362000.csv"
"Result","character",7,0,4880,11,"data/chess.com IDs 361001-362000.csv"
"ECO","character",346,0,4804,87,"data/chess.com IDs 361001-362000.csv"
"WhiteElo","character",745,0,4891,0,"data/chess.com IDs 361001-362000.csv"
"BlackElo","character",747,0,4891,0,"data/chess.com IDs 361001-362000.csv"
"Annotator","logical",2,1892,2999,0,"data/chess.com IDs 361001-362000.csv"
"Source","logical",2,1892,2999,0,"data/chess.com IDs 361001-362000.csv"
"Remark","logical",2,1892,2999,0,"data/chess.com IDs 361001-362000.csv"
"pgn","character",1807,0,4804,87,"data/chess.com IDs 361001-362000.csv"
"ID","character",1893,0,4891,0,"data/chess.com IDs 361001-362000.csv"
"Time","character",34,0,1260,3631,"data/chess.com IDs 361001-362000.csv"
"Moves","character",49,0,1260,3631,"data/chess.com IDs 361001-362000.csv"
"Termination","character",11,0,2801,2090,"data/chess.com IDs 361001-362000.csv"
"gameId","character",807,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"initialSetup","character",3,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"lastDate","character",3,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"gameType","character",3,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"plyCount","character",142,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"playerColor","character",3,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"whiteUsername","character",602,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"blackUsername","character",595,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"analysisPgn","character",3,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"isCheckmate","logical",3,2282,2609,0,"data/chess.com IDs 361001-362000.csv"
"isStalemate","logical",3,2282,2609,0,"data/chess.com IDs 361001-362000.csv"
"analysisPublic","character",3,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"Event","character",3,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"TimeControl","character",53,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"EndTime","character",3,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"SetUp","character",3,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"FEN0","character",3,0,2609,2282,"data/chess.com IDs 361001-362000.csv"
"Site","character",37,0,4795,72,"data/chess.com IDs 362001-363000.csv"
"Date","character",4,0,4795,72,"data/chess.com IDs 362001-363000.csv"
"Round","character",20,0,3999,868,"data/chess.com IDs 362001-363000.csv"
"White","character",911,0,4867,0,"data/chess.com IDs 362001-363000.csv"
"Black","character",928,0,4867,0,"data/chess.com IDs 362001-363000.csv"
"Result","character",6,0,4861,6,"data/chess.com IDs 362001-363000.csv"
"ECO","character",362,0,4795,72,"data/chess.com IDs 362001-363000.csv"
"WhiteElo","character",717,0,4867,0,"data/chess.com IDs 362001-363000.csv"
"BlackElo","character",712,0,4867,0,"data/chess.com IDs 362001-363000.csv"
"Annotator","logical",2,1868,2999,0,"data/chess.com IDs 362001-363000.csv"
"Source","logical",2,1868,2999,0,"data/chess.com IDs 362001-363000.csv"
"Remark","character",5,0,3279,1588,"data/chess.com IDs 362001-363000.csv"
"pgn","character",1798,0,4795,72,"data/chess.com IDs 362001-363000.csv"
"ID","character",1869,0,4867,0,"data/chess.com IDs 362001-363000.csv"
"Time","character",30,0,1215,3652,"data/chess.com IDs 362001-363000.csv"
"Moves","character",43,0,1215,3652,"data/chess.com IDs 362001-363000.csv"
"Termination","character",11,0,2752,2115,"data/chess.com IDs 362001-363000.csv"
"gameId","character",798,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"initialSetup","character",3,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"lastDate","character",3,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"gameType","character",3,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"plyCount","character",141,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"playerColor","character",3,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"whiteUsername","character",593,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"blackUsername","character",593,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"analysisPgn","character",3,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"isCheckmate","logical",3,2276,2591,0,"data/chess.com IDs 362001-363000.csv"
"isStalemate","logical",3,2276,2591,0,"data/chess.com IDs 362001-363000.csv"
"analysisPublic","character",3,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"Event","character",3,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
"TimeControl","character",50,0,2591,2276,"data/chess.com IDs 362001-363000.csv"
