"type","ID","pgn","color","move","piece","x","y","sq"
"livechess","1015691294","29.a3","white","29","pawn","a","3","a3"
"livechess","1015691294","30.Bd6","white","30","Bishop","d","6","d6"
"livechess","1015691294","31.Bc5+","white","31","Bishop","c","5","c5"
"livechess","1015691294","32.Bxd4","white","32","Bishop","d","4","d4"
"livechess","1015691294","33.Rc1","white","33","Rook","c","1","c1"
"livechess","1015691294","34.Kd2","white","34","King","d","2","d2"
"livechess","1015691294","35.Kxc1","white","35","King","c","1","c1"
"livechess","1015691294","36.Bc5","white","36","Bishop","c","5","c5"
"livechess","1015691294","37.Kd2","white","37","King","d","2","d2"
"livechess","1015691294","38.Bf8","white","38","Bishop","f","8","f8"
"livechess","1015691294","39.Bg7","white","39","Bishop","g","7","g7"
"livechess","1015691294","40.Kc3","white","40","King","c","3","c3"
"livechess","1015691294","41.Bf6","white","41","Bishop","f","6","f6"
"livechess","1015691294","42.Bd4","white","42","Bishop","d","4","d4"
"livechess","1015691294","43.Kd2","white","43","King","d","2","d2"
"livechess","1015691294","44.Bf2","white","44","Bishop","f","2","f2"
"livechess","1015691294","45.Bg3","white","45","Bishop","g","3","g3"
"livechess","1015691294","46.Bh2","white","46","Bishop","h","2","h2"
"livechess","1015691294","47.Ke1","white","47","King","e","1","e1"
"livechess","1015691294","48.Kf2","white","48","King","f","2","f2"
"livechess","1015691294","49.Kg1","white","49","King","g","1","g1"
"livechess","1015691294","1...Nf6","black","1","Knight","f","6","f6"
"livechess","1015691294","2...e5","black","2","pawn","e","5","e5"
"livechess","1015691294","3...Bc5","black","3","Bishop","c","5","c5"
"livechess","1015691294","4...Nc6","black","4","Knight","c","6","c6"
"livechess","1015691294","5...Nb4","black","5","Knight","b","4","b4"
"livechess","1015691294","6...Qe7","black","6","Queen","e","7","e7"
"livechess","1015691294","7...Nh5","black","7","Knight","h","5","h5"
"livechess","1015691294","8...g6","black","8","pawn","g","6","g6"
"livechess","1015691294","9...d5","black","9","pawn","d","5","d5"
"livechess","1015691294","10...Nf4","black","10","Knight","f","4","f4"
"livechess","1015691294","11...Nfxd3+","black","11","Knight","d","3","d3"
"livechess","1015691294","12...Nxd3+","black","12","Knight","d","3","d3"
"livechess","1015691294","13...Nxf2","black","13","Knight","f","2","f2"
"livechess","1015691294","14...Nxh1","black","14","Knight","h","1","h1"
"livechess","1015691294","15...Qd6","black","15","Queen","d","6","d6"
"livechess","1015691294","16...Ng3+","black","16","Knight","g","3","g3"
"livechess","1015691294","17...Bxg1","black","17","Bishop","g","1","g1"
"livechess","1015691294","18...Kd7","black","18","King","d","7","d7"
"livechess","1015691294","19...Bb6","black","19","Bishop","b","6","b6"
"livechess","1015691294","20...Qxb6","black","20","Queen","b","6","b6"
"livechess","1015691294","21...Qd4","black","21","Queen","d","4","d4"
"livechess","1015691294","22...exd4","black","22","pawn","d","4","d4"
"livechess","1015691294","23...Re8","black","23","Rook","e","8","e8"
"livechess","1015691294","24...Nh5","black","24","Knight","h","5","h5"
"livechess","1015691294","25...Kc6","black","25","King","c","6","c6"
"livechess","1015691294","26...Nf6","black","26","Knight","f","6","f6"
"livechess","1015691294","27...Nh5","black","27","Knight","h","5","h5"
"livechess","1015691294","28...b5","black","28","pawn","b","5","b5"
"livechess","1015691294","29...Kb6","black","29","King","b","6","b6"
"livechess","1015691294","30...Bg4","black","30","Bishop","g","4","g4"
"livechess","1015691294","31...Kb7","black","31","King","b","7","b7"
"livechess","1015691294","32...Nf4","black","32","Knight","f","4","f4"
"livechess","1015691294","33...Nxd3+","black","33","Knight","d","3","d3"
"livechess","1015691294","34...Nxc1","black","34","Knight","c","1","c1"
"livechess","1015691294","35...Rxe4","black","35","Rook","e","4","e4"
"livechess","1015691294","36...Be2","black","36","Bishop","e","2","e2"
"livechess","1015691294","37...Bc4","black","37","Bishop","c","4","c4"
"livechess","1015691294","38...Rxh4","black","38","Rook","h","4","h4"
"livechess","1015691294","39...Rg4","black","39","Rook","g","4","g4"
"livechess","1015691294","40...Rxg5","black","40","Rook","g","5","g5"
"livechess","1015691294","41...Rf5","black","41","Rook","f","5","f5"
"livechess","1015691294","42...h5","black","42","pawn","h","5","h5"
"livechess","1015691294","43...h4","black","43","pawn","h","4","h4"
"livechess","1015691294","44...h3","black","44","pawn","h","3","h3"
"livechess","1015691294","45...Rf3","black","45","Rook","f","3","f3"
"livechess","1015691294","46...Rxa3","black","46","Rook","a","3","a3"
"livechess","1015691294","47...a5","black","47","pawn","a","5","a5"
"livechess","1015691294","48...axb4","black","48","pawn","b","4","b4"
"livechess","1015691294","49...b3","black","49","pawn","b","3","b3"
"livechess","1015714562","1.e4","white","1","pawn","e","4","e4"
"livechess","1015714562","2.e5","white","2","pawn","e","5","e5"
"livechess","1015714562","3.d4","white","3","pawn","d","4","d4"
"livechess","1015714562","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1015714562","5.Be2","white","5","Bishop","e","2","e2"
"livechess","1015714562","6.O-O","white","6","King & Rook","multiple","1|8","O"
"livechess","1015714562","7.Ng5","white","7","Knight","g","5","g5"
"livechess","1015714562","8.Bd3","white","8","Bishop","d","3","d3"
"livechess","1015714562","9.exf6","white","9","pawn","f","6","f6"
"livechess","1015714562","10.Nf3","white","10","Knight","f","3","f3"
"livechess","1015714562","11.c3","white","11","pawn","c","3","c3"
"livechess","1015714562","12.Nbd2","white","12","Knight","d","2","d2"
"livechess","1015714562","13.Ne4","white","13","Knight","e","4","e4"
"livechess","1015714562","14.b4","white","14","pawn","b","4","b4"
"livechess","1015714562","15.Re1","white","15","Rook","e","1","e1"
"livechess","1015714562","16.c4","white","16","pawn","c","4","c4"
"livechess","1015714562","17.d5","white","17","pawn","d","5","d5"
"livechess","1015714562","18.dxe6","white","18","pawn","e","6","e6"
"livechess","1015714562","19.Nf6+","white","19","Knight","f","6","f6"
"livechess","1015714562","20.Ne4","white","20","Knight","e","4","e4"
"livechess","1015714562","21.Ne5+","white","21","Knight","e","5","e5"
"livechess","1015714562","22.Qh5","white","22","Queen","h","5","h5"
"livechess","1015714562","23.Bxg5","white","23","Bishop","g","5","g5"
"livechess","1015714562","24.Ng6+","white","24","Knight","g","6","g6"
"livechess","1015714562","25.Nf6","white","25","Knight","f","6","f6"
"livechess","1015714562","26.Qd1","white","26","Queen","d","1","d1"
"livechess","1015714562","27.g3","white","27","pawn","g","3","g3"
"livechess","1015714562","28.Rf1","white","28","Rook","f","1","f1"
"livechess","1015714562","29.Qe2","white","29","Queen","e","2","e2"
"livechess","1015714562","30.f3","white","30","pawn","f","3","f3"
"livechess","1015714562","31.Qg2","white","31","Queen","g","2","g2"
"livechess","1015714562","32.Kxg2","white","32","King","g","2","g2"
"livechess","1015714562","33.Kf2","white","33","King","f","2","f2"
"livechess","1015714562","34.Rxf1","white","34","Rook","f","1","f1"
"livechess","1015714562","35.g4","white","35","pawn","g","4","g4"
"livechess","1015714562","36.Kxf3","white","36","King","f","3","f3"
"livechess","1015714562","1...e6","black","1","pawn","e","6","e6"
"livechess","1015714562","2...Qg5","black","2","Queen","g","5","g5"
"livechess","1015714562","3...Qh4","black","3","Queen","h","4","h4"
"livechess","1015714562","4...Qe4+","black","4","Queen","e","4","e4"
"livechess","1015714562","5...Nc6","black","5","Knight","c","6","c6"
"livechess","1015714562","6...b6","black","6","pawn","b","6","b6"
"livechess","1015714562","7...Qg6","black","7","Queen","g","6","g6"
"livechess","1015714562","8...f5","black","8","pawn","f","5","f5"
"livechess","1015714562","9...Qxf6","black","9","Queen","f","6","f6"
"livechess","1015714562","10...h6","black","10","pawn","h","6","h6"
"livechess","1015714562","11...Bb7","black","11","Bishop","b","7","b7"
"livechess","1015714562","12...Qg5","black","12","Queen","g","5","g5"
"livechess","1015714562","13...Qd8","black","13","Queen","d","8","d8"
"livechess","1015714562","14...Nce7","black","14","Knight","e","7","e7"
"livechess","1015714562","15...Nf5","black","15","Knight","f","5","f5"
"livechess","1015714562","16...g5","black","16","pawn","g","5","g5"
"livechess","1015714562","17...Nge7","black","17","Knight","e","7","e7"
"livechess","1015714562","18...dxe6","black","18","pawn","e","6","e6"
"livechess","1015714562","19...Kf7","black","19","King","f","7","f7"
"livechess","1015714562","20...Rg8","black","20","Rook","g","8","g8"
"livechess","1015714562","21...Kg7","black","21","King","g","7","g7"
"livechess","1015714562","22...Kh8","black","22","King","h","8","h8"
"livechess","1015714562","23...Rxg5","black","23","Rook","g","5","g5"
"livechess","1015714562","24...Rxg6","black","24","Rook","g","6","g6"
"livechess","1015714562","25...Rxf6","black","25","Rook","f","6","f6"
"livechess","1015714562","26...Rg6","black","26","Rook","g","6","g6"
"livechess","1015714562","27...Qd4","black","27","Queen","d","4","d4"
"livechess","1015714562","28...Qf4","black","28","Queen","f","4","f4"
"livechess","1015714562","29...Qh4","black","29","Queen","h","4","h4"
"livechess","1015714562","30...Qh3","black","30","Queen","h","3","h3"
"livechess","1015714562","31...Qxg2+","black","31","Queen","g","2","g2"
"livechess","1015714562","32...Ne3+","black","32","Knight","e","3","e3"
"livechess","1015714562","33...Nxf1","black","33","Knight","f","1","f1"
"livechess","1015714562","34...Nf5","black","34","Knight","f","5","f5"
"livechess","1015714562","35...Bxf3","black","35","Bishop","f","3","f3"
"livechess","1015714562","36...Nd4+","black","36","Knight","d","4","d4"
"livechess","1015717926","1.e4","white","1","pawn","e","4","e4"
"livechess","1015717926","2.d4","white","2","pawn","d","4","d4"
"livechess","1015717926","3.c3","white","3","pawn","c","3","c3"
"livechess","1015717926","4.e5","white","4","pawn","e","5","e5"
"livechess","1015717926","5.Qf3","white","5","Queen","f","3","f3"
"livechess","1015717926","6.Be3","white","6","Bishop","e","3","e3"
"livechess","1015717926","7.Nd2","white","7","Knight","d","2","d2"
"livechess","1015717926","8.g3","white","8","pawn","g","3","g3"
"livechess","1015717926","9.Qxg4","white","9","Queen","g","4","g4"
"livechess","1015717926","10.O-O-O","white","10","King & Rook","multiple","1|8","O"
"livechess","1015717926","11.h3","white","11","pawn","h","3","h3"
"livechess","1015717926","12.Bxh6","white","12","Bishop","h","6","h6"
"livechess","1015717926","13.Kb1","white","13","King","b","1","b1"
"livechess","1015717926","14.Ne4","white","14","Knight","e","4","e4"
"livechess","1015717926","15.Nf6+","white","15","Knight","f","6","f6"
"livechess","1015717926","16.exf6","white","16","pawn","f","6","f6"
"livechess","1015717926","17.Nf3","white","17","Knight","f","3","f3"
"livechess","1015717926","18.Ne5","white","18","Knight","e","5","e5"
"livechess","1015717926","19.b4","white","19","pawn","b","4","b4"
"livechess","1015717926","20.Nxc4","white","20","Knight","c","4","c4"
"livechess","1015717926","21.bxc5","white","21","pawn","c","5","c5"
"livechess","1015717926","22.cxb6","white","22","pawn","b","6","b6"
"livechess","1015717926","23.bxa7","white","23","pawn","a","7","a7"
"livechess","1015717926","24.Bxc4","white","24","Bishop","c","4","c4"
"livechess","1015717926","25.Kc2","white","25","King","c","2","c2"
"livechess","1015717926","26.h4","white","26","pawn","h","4","h4"
"livechess","1015717926","27.Bb3","white","27","Bishop","b","3","b3"
"livechess","1015717926","28.Ra1","white","28","Rook","a","1","a1"
"livechess","1015717926","29.a4","white","29","pawn","a","4","a4"
"livechess","1015717926","30.a5","white","30","pawn","a","5","a5"
"livechess","1015717926","31.Kd3","white","31","King","d","3","d3"
"livechess","1015717926","32.Kc4","white","32","King","c","4","c4"
"livechess","1015717926","33.Ba4","white","33","Bishop","a","4","a4"
"livechess","1015717926","34.Rxa4","white","34","Rook","a","4","a4"
"livechess","1015717926","35.Kb5","white","35","King","b","5","b5"
"livechess","1015717926","36.Kb6","white","36","King","b","6","b6"
"livechess","1015717926","37.a6","white","37","pawn","a","6","a6"
"livechess","1015717926","38.Kb7","white","38","King","b","7","b7"
"livechess","1015717926","39.a7","white","39","pawn","a","7","a7"
"livechess","1015717926","40.Kb6","white","40","King","b","6","b6"
"livechess","1015717926","41.Ra5","white","41","Rook","a","5","a5"
"livechess","1015717926","42.Ka6","white","42","King","a","6","a6"
"livechess","1015717926","43.Kb6","white","43","King","b","6","b6"
"livechess","1015717926","1...e6","black","1","pawn","e","6","e6"
"livechess","1015717926","2...Qf6","black","2","Queen","f","6","f6"
"livechess","1015717926","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1015717926","4...Qh4","black","4","Queen","h","4","h4"
"livechess","1015717926","5...Nh6","black","5","Knight","h","6","h6"
"livechess","1015717926","6...Be7","black","6","Bishop","e","7","e7"
"livechess","1015717926","7...b6","black","7","pawn","b","6","b6"
"livechess","1015717926","8...Qg4","black","8","Queen","g","4","g4"
"livechess","1015717926","9...Nxg4","black","9","Knight","g","4","g4"
"livechess","1015717926","10...h5","black","10","pawn","h","5","h5"
"livechess","1015717926","11...Nh6","black","11","Knight","h","6","h6"
"livechess","1015717926","12...gxh6","black","12","pawn","h","6","h6"
"livechess","1015717926","13...Bg5","black","13","Bishop","g","5","g5"
"livechess","1015717926","14...Rg8","black","14","Rook","g","8","g8"
"livechess","1015717926","15...Bxf6","black","15","Bishop","f","6","f6"
"livechess","1015717926","16...d5","black","16","pawn","d","5","d5"
"livechess","1015717926","17...Na5","black","17","Knight","a","5","a5"
"livechess","1015717926","18...c5","black","18","pawn","c","5","c5"
"livechess","1015717926","19...Nc4","black","19","Knight","c","4","c4"
"livechess","1015717926","20...dxc4","black","20","pawn","c","4","c4"
"livechess","1015717926","21...Bb7","black","21","Bishop","b","7","b7"
"livechess","1015717926","22...Bxh1","black","22","Bishop","h","1","h1"
"livechess","1015717926","23...Rxa7","black","23","Rook","a","7","a7"
"livechess","1015717926","24...Rb7+","black","24","Rook","b","7","b7"
"livechess","1015717926","25...Bg2","black","25","Bishop","g","2","g2"
"livechess","1015717926","26...Bc6","black","26","Bishop","c","6","c6"
"livechess","1015717926","27...Kd7","black","27","King","d","7","d7"
"livechess","1015717926","28...Rg6","black","28","Rook","g","6","g6"
"livechess","1015717926","29...Rxf6","black","29","Rook","f","6","f6"
"livechess","1015717926","30...Rxf2+","black","30","Rook","f","2","f2"
"livechess","1015717926","31...Rf3+","black","31","Rook","f","3","f3"
"livechess","1015717926","32...Rxg3","black","32","Rook","g","3","g3"
"livechess","1015717926","33...Bxa4","black","33","Bishop","a","4","a4"
"livechess","1015717926","34...Ra7","black","34","Rook","a","7","a7"
"livechess","1015717926","35...Rxc3","black","35","Rook","c","3","c3"
"livechess","1015717926","36...Ra8","black","36","Rook","a","8","a8"
"livechess","1015717926","37...Rc6+","black","37","Rook","c","6","c6"
"livechess","1015717926","38...Rac8","black","38","Rook","c","8","c8"
"livechess","1015717926","39...R6c7+","black","39","Rook","c","7","c7"
"livechess","1015717926","40...Ra8","black","40","Rook","a","8","a8"
"livechess","1015717926","41...Kd6","black","41","King","d","6","d6"
"livechess","1015717926","42...Rcxa7+","black","42","Rook","a","7","a7"
"livechess","1015721018","1.e3","white","1","pawn","e","3","e3"
"livechess","1015721018","2.Qh5","white","2","Queen","h","5","h5"
"livechess","1015721018","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1015721018","4.Qe5","white","4","Queen","e","5","e5"
"livechess","1015721018","5.Qd4","white","5","Queen","d","4","d4"
