"","gameID","pgn"
"4872","beta65","53.Rd8+"
"4873","beta65","53...Kc1"
"4874","beta65","54.Qe1#"
"4875","beta66","1.e3"
"4876","beta66","1...e5"
"4877","beta66","2.Qg4"
"4878","beta66","2...Nf6"
"4879","beta66","3.Qh4"
"4880","beta66","3...Be7"
"4881","beta66","4.Nf3"
"4882","beta66","4...Nc6"
"4883","beta66","5.b3"
"4884","beta66","5...d6"
"4885","beta66","6.Bb2"
"4886","beta66","6...Nd5"
"4887","beta66","7.Qa4"
"4888","beta66","7...Bd7"
"4889","beta66","8.Bd3"
"4890","beta66","8...f5"
"4891","beta66","9.Bc3"
"4892","beta66","9...O-O"
"4893","beta66","10.Bc4"
"4894","beta66","10...Be6"
"4895","beta66","11.Qb5"
"4896","beta66","11...Qc8"
"4897","beta66","12.Bxd5"
"4898","beta66","12...a6"
"4899","beta66","13.Bxe6+"
"4900","beta66","13...Qxe6"
"4901","beta66","14.Qxb7"
"4902","beta66","14...Rab8"
"4903","beta66","15.Qxc6"
"4904","beta66","15...Qd5"
"4905","beta67","1.e3"
"4906","beta67","1...e5"
"4907","beta67","2.Qg4"
"4908","beta67","2...d5"
"4909","beta67","3.Qa4+"
"4910","beta67","3...Qd7"
"4911","beta67","4.Bb5"
"4912","beta67","4...c6"
"4913","beta67","5.Be2"
"4914","beta67","5...Bc5"
"4915","beta67","6.Nf3"
"4916","beta67","6...f6"
"4917","beta67","7.Qh4"
"4918","beta67","7...Ne7"
"4919","beta67","8.h3"
"4920","beta67","8...Ng6"
"4921","beta67","9.Qa4"
"4922","beta67","9...b5"
"4923","beta67","10.Qb3"
"4924","beta67","10...a5"
"4925","beta67","11.Na3"
"4926","beta67","11...Qd6"
"4927","beta67","12.d4"
"4928","beta67","12...Bxa3"
"4929","beta67","13.bxa3"
"4930","beta67","13...e4"
"4931","beta67","14.Nd2"
"4932","beta67","14...O-O"
"4933","beta67","15.Nf1"
"4934","beta67","15...Be6"
"4935","beta67","16.f3"
"4936","beta67","16...exf3"
"4937","beta67","17.Bxf3"
"4938","beta67","17...Nd7"
"4939","beta67","18.a4"
"4940","beta67","18...b4"
"4941","beta67","19.c3"
"4942","beta67","19...Nb6"
"4943","beta67","20.Ke2"
"4944","beta67","20...Nc4"
"4945","beta67","21.cxb4"
"4946","beta67","21...Qxb4"
"4947","beta67","22.Qc2"
"4948","beta67","22...Rfc8"
"4949","beta67","23.Nd2"
"4950","beta67","23...Ne7"
"4951","beta67","24.Nxc4"
"4952","beta67","24...Qxc4+"
"4953","beta67","25.Qd3"
"4954","beta67","25...Qxa4"
"4955","beta67","26.Ba3"
"4956","beta67","26...Ng6"
"4957","beta67","27.Rhc1"
"4958","beta67","27...Qb5"
"4959","beta67","28.Bd6"
"4960","beta67","28...Qxd3+"
"4961","beta67","29.Kxd3"
"4962","beta67","29...Nh4"
"4963","beta67","30.e4"
"4964","beta67","30...Nxf3"
"4965","beta67","31.gxf3"
"4966","beta67","31...dxe4+"
"4967","beta67","32.fxe4"
"4968","beta67","32...Bxh3"
"4969","beta67","33.Rab1"
"4970","beta67","33...Be6"
"4971","beta67","34.Rb2"
"4972","beta67","34...h6"
"4973","beta67","35.Rbc2"
"4974","beta68","1.e4"
"4975","beta68","1...e6"
"4976","beta68","2.d4"
"4977","beta68","2...Qh4"
"4978","beta68","3.Nc3"
"4979","beta68","3...Nc6"
"4980","beta68","4.Nf3"
"4981","beta68","4...Qh5"
"4982","beta68","5.Be2"
"4983","beta68","5...Nf6"
"4984","beta68","6.Ne5"
"4985","beta68","6...Qh4"
"4986","beta68","7.g3"
"4987","beta68","7...Qh3"
"4988","beta68","8.Bf1"
"4989","beta68","8...Qh5"
"4990","beta68","9.Be2"
"4991","beta68","9...Qh3"
"4992","beta68","10.Bf1"
"4993","beta68","10...Qh5"
"4994","beta68","11.Bg2"
"4995","beta68","11...Nxe5"
"4996","beta68","12.dxe5"
"4997","beta68","12...Qxe5"
"4998","beta68","13.Bf4"
"4999","beta68","13...Qc5"
"5000","beta68","14.O-O"
"5001","beta68","14...Bd6"
"5002","beta68","15.Bxd6"
"5003","beta68","15...cxd6"
"5004","beta68","16.Re1"
"5005","beta68","16...d5"
"5006","beta68","17.exd5"
"5007","beta68","17...Qb6"
"5008","beta68","18.dxe6"
"5009","beta68","18...dxe6"
"5010","beta68","19.Nd5"
"5011","beta68","19...Qa5"
"5012","beta68","20.Nxf6+"
"5013","beta68","20...gxf6"
"5014","beta68","21.Qf3"
"5015","beta68","21...Qg5"
"5016","beta68","22.Rad1"
"5017","beta68","22...e5"
"5018","beta68","23.Rd6"
"5019","beta68","23...Ke7"
"5020","beta68","24.Red1"
"5021","beta68","24...f5"
"5022","beta68","25.h4"
"5023","beta68","25...Qg7"
"5024","beta68","26.Qxf5"
"5025","beta68","26...Bxf5"
"5026","beta68","27.Bxb7"
"5027","beta68","27...Bxc2"
"5028","beta68","28.Rd7+"
"5029","beta68","28...Ke6"
"5030","beta68","29.R1d6+"
"5031","beta68","29...Kf5"
"5032","beta68","30.Bf3"
"5033","beta68","30...Be4"
"5034","beta68","31.g4+"
"5035","beta68","31...Kf4"
"5036","beta68","32.Be2"
"5037","beta68","32...Qxg4+"
"5038","beta68","33.Bxg4"
"5039","beta68","33...Kxg4"
"5040","beta68","34.Rxf7"
"5041","beta68","34...Rhg8"
"5042","beta68","35.Kf1"
"5043","beta68","35...Bh1"
"5044","beta69","1.e4"
"5045","beta69","1...e6"
"5046","beta69","2.Nf3"
"5047","beta69","2...Qf6"
"5048","beta69","3.d4"
"5049","beta69","3...Nc6"
"5050","beta69","4.e5"
"5051","beta69","4...Qf5"
"5052","beta69","5.Bd3"
"5053","beta69","5...Qh5"
"5054","beta69","6.Nc3"
"5055","beta69","6...f5"
"5056","beta69","7.Nb5"
"5057","beta69","7...Kd8"
"5058","beta69","8.Be2"
"5059","beta69","8...Qg4"
"5060","beta69","9.Ng5"
"5061","beta69","9...Qxg2"
"5062","beta69","10.Rf1"
"5063","beta69","10...Nh6"
"5064","beta69","11.Bh5"
"5065","beta69","11...Qxh2"
"5066","beta69","12.Nf7+"
"5067","beta69","12...Nxf7"
"5068","beta69","13.Bxf7"
"5069","beta69","13...f4"
"5070","beta69","14.Qf3"
"5071","beta69","14...g5"
"5072","beta69","15.Bd2"
"5073","beta69","15...h5"
"5074","beta69","16.Rh1"
"5075","beta69","16...g4"
"5076","beta69","17.Rxh2"
"5077","beta69","17...gxf3"
"5078","beta69","18.Bxf4"
"5079","beta69","18...Nb4"
"5080","beta69","19.Kd2"
"5081","beta69","19...a6"
"5082","beta69","20.Nc3"
"5083","beta69","20...b5"
"5084","beta69","21.Rxh5"
"5085","beta69","21...Bg7"
"5086","beta69","22.Rxh8+"
"5087","beta69","22...Bxh8"
"5088","beta69","23.Bh5"
"5089","beta69","23...Bb7"
"5090","beta69","24.Rg1"
"5091","beta69","24...Ke7"
"5092","beta69","25.Bg5+"
"5093","beta69","25...Kf8"
"5094","beta69","26.Bh6+"
"5095","beta69","26...Ke7"
"5096","beta69","27.Bg5+"
"5097","beta69","27...Kf8"
"5098","beta69","28.Rg3"
"5099","beta69","28...Bg7"
"5100","beta69","29.Bxf3"
"5101","beta69","29...Bxf3"
"5102","beta69","30.Rxf3+"
"5103","beta69","30...Kg8"
"5104","beta69","31.a3"
"5105","beta69","31...Nc6"
"5106","beta69","32.Kd3"
"5107","beta69","32...Kh7"
"5108","beta69","33.Rf7"
"5109","beta69","33...Kg6"
"5110","beta69","34.Be3"
"5111","beta69","34...Kxf7"
"5112","beta69","35.Ne4"
"5113","beta69","35...Rh8"
"5114","beta69","36.Nc5"
"5115","beta69","36...Nb8"
"5116","beta69","37.a4"
"5117","beta69","37...b4"
"5118","beta69","38.Kc4"
"5119","beta69","38...a5"
"5120","beta69","39.Kb5"
"5121","beta69","39...Nc6"
"5122","beta69","40.Nxd7"
"5123","beta69","40...Rd8"
"5124","beta69","41.Kxc6"
"5125","beta69","41...Ke7"
"5126","beta69","42.Nc5"
"5127","beta69","42...Rc8"
"5128","beta69","43.Nb7"
"5129","beta69","43...Kf7"
"5130","beta69","44.Nxa5"
"5131","beta69","44...Kg6"
"5132","beta69","45.Nb7"
"5133","beta69","45...Kf5"
"5134","beta69","46.Nc5"
"5135","beta69","46...Bf8"
"5136","beta69","47.Nd7"
"5137","beta69","47...Be7"
"5138","beta69","48.Kb5"
"5139","beta69","48...Rd8"
"5140","beta69","49.Nc5"
"5141","beta69","49...Bxc5"
"5142","beta69","50.dxc5"
"5143","beta69","50...Ke4"
"5144","beta69","51.Kxb4"
"5145","beta69","51...Rd1"
"5146","beta69","52.a5"
"5147","beta69","52...Rb1"
"5148","beta70","1.e3"
"5149","beta70","1...e5"
"5150","beta70","2.Qg4"
"5151","beta70","2...d5"
"5152","beta70","3.Qa4+"
"5153","beta70","3...b5"
"5154","beta70","4.Bxb5+"
"5155","beta70","4...Bd7"
"5156","beta70","5.Bxd7+"
"5157","beta70","5...Qxd7"
"5158","beta70","6.Nc3"
"5159","beta70","6...Qxa4"
"5160","beta70","7.Nxa4"
"5161","beta70","7...Nc6"
"5162","beta70","8.b3"
"5163","beta70","8...Nb4"
"5164","beta70","9.Kd1"
"5165","beta70","9...Nf6"
"5166","beta70","10.Bb2"
"5167","beta70","10...Ne4"
"5168","beta70","11.Nh3"
"5169","beta70","11...g5"
"5170","beta70","12.f3"
"5171","beta70","12...g4"
"5172","beta70","13.fxe4"
"5173","beta70","13...gxh3"
"5174","beta70","14.exd5"
"5175","beta70","14...hxg2"
"5176","beta70","15.Rg1"
"5177","beta70","15...Nxd5"
"5178","beta70","16.Bxe5"
"5179","beta70","16...f6"
"5180","beta70","17.Bf4"
"5181","beta70","17...Ba3"
"5182","beta70","18.Rxg2"
"5183","beta70","18...O-O-O"
"5184","beta70","19.Ke2"
"5185","beta70","19...Nb4"
"5186","beta70","20.c3"
"5187","beta70","20...Nd5"
"5188","beta70","21.Rag1"
"5189","beta70","21...Nxf4+"
"5190","beta70","22.exf4"
"5191","beta70","22...Rhe8+"
"5192","beta70","23.Kf3"
"5193","beta70","23...Rd3+"
"5194","beta70","24.Kg4"
"5195","beta70","24...h5+"
"5196","beta70","25.Kf5"
"5197","beta70","25...Rd5+"
"5198","beta70","26.Kg6"
"5199","beta70","26...Rg8+"
"5200","beta70","27.Kh6"
"5201","beta70","27...Rf8"
"5202","beta70","28.Rg8"
"5203","beta70","28...Rxg8"
"5204","beta70","29.Rxg8+"
"5205","beta70","29...Kb7"
"5206","beta70","30.Rg6"
"5207","beta70","30...Rxd2"
"5208","beta70","31.Kxh5"
"5209","beta70","31...Rxh2+"
"5210","beta70","32.Kg4"
"5211","beta70","32...Rg2+"
"5212","beta70","33.Kf5"
"5213","beta70","33...Rxa2"
"5214","beta70","34.Rxf6"
"5215","beta70","34...Rf2"
"5216","beta70","35.Ke5"
"5217","beta70","35...Bd6+"
"5218","beta70","36.Ke4"
"5219","beta70","36...Re2+"
"5220","beta70","37.Kf3"
"5221","beta70","37...Rd2"
"5222","beta70","38.b4"
"5223","beta70","38...Rd3+"
"5224","beta70","39.Ke4"
"5225","beta70","39...Rh3"
"5226","beta70","40.Kd5"
"5227","beta70","40...Rh5+"
"5228","beta70","41.Ke6"
"5229","beta70","41...Rh7"
"5230","beta70","42.f5"
"5231","beta70","42...Re7+"
"5232","beta70","43.Kd5"
"5233","beta70","43...Re5+"
"5234","beta70","44.Kd4"
"5235","beta70","44...Re1"
"5236","beta70","45.Nc5+"
"5237","beta70","45...Kc6"
"5238","beta70","46.Ne4"
"5239","beta70","46...Rd1+"
"5240","beta70","47.Kc4"
"5241","beta70","47...Re1"
"5242","beta70","48.Ng5"
"5243","beta70","48...Kd7"
"5244","beta70","49.Rf7+"
"5245","beta70","49...Ke8"
"5246","beta70","50.f6"
"5247","beta70","50...Bf4"
"5248","beta70","51.Rg7"
"5249","beta70","51...Bxg5"
"5250","beta70","52.Rxg5"
"5251","beta70","52...Kf7"
"5252","beta70","53.Rc5"
"5253","beta70","53...Kxf6"
"5254","beta70","54.Rxc7"
"5255","beta70","54...Re4+"
"5256","beta70","55.Kb3"
"5257","beta70","55...Ke6"
"5258","beta70","56.Rxa7"
"5259","beta70","56...Kd6"
"5260","beta70","57.Ra6+"
"5261","beta70","57...Kc7"
"5262","beta70","58.c4"
"5263","beta70","58...Re3+"
"5264","beta70","59.Ka4"
"5265","beta70","59...Kb7"
"5266","beta70","60.Ra5"
"5267","beta70","60...Re4"
"5268","beta70","61.c5"
"5269","beta70","61...Kc6"
"5270","beta70","62.Rb5"
"5271","beta70","62...Re1"
"5272","beta70","63.Rb6+"
"5273","beta70","63...Kc7"
"5274","beta70","64.Kb5"
"5275","beta70","64...Rb1"
"5276","beta70","65.Ra6"
"5277","beta70","65...Kb7"
"5278","beta70","66.c6+"
"5279","beta70","66...Kc7"
"5280","beta70","67.Ra4"
"5281","beta70","67...Rd1"
"5282","beta70","68.Ka6"
"5283","beta70","68...Kxc6"
"5284","beta70","69.b5+"
"5285","beta70","69...Kc5"
"5286","beta70","70.Ra5"
"5287","beta70","70...Rb1"
"5288","beta70","71.b6+"
"5289","beta70","71...Kc6"
"5290","beta70","72.Ra4"
"5291","beta70","72...Rxb6+"
"5292","beta70","73.Ka5"
"5293","beta70","73...Rb7"
"5294","beta70","74.Ra3"
"5295","beta70","74...Kc5"
"5296","beta70","75.Rc3+"
"5297","beta70","75...Kd4"
"5298","beta70","76.Rc2"
"5299","beta70","76...Kd3"
"5300","beta70","77.Rc5"
"5301","beta70","77...Kd4"
"5302","beta70","78.Rc6"
"5303","beta70","78...Kd5"
"5304","beta70","79.Rc8"
"5305","beta70","79...Ra7+"
"5306","beta70","80.Kb4"
"5307","beta70","80...Ra1"
"5308","beta70","81.Rc5+"
"5309","beta70","81...Kd4"
"5310","beta70","82.Rc4+"
"5311","beta70","82...Kd3"
"5312","beta70","83.Rc3+"
"5313","beta70","83...Kd2"
"5314","beta70","84.Kb3"
"5315","beta70","84...Rb1+"
"5316","beta70","85.Kc4"
"5317","beta70","85...Re1"
"5318","beta70","86.Kd4"
"5319","beta70","86...Rg1"
"5320","beta70","87.Rb3"
"5321","beta70","87...Rg4+"
"5322","beta70","88.Kd5"
"5323","beta70","88...Kc2"
"5324","beta70","89.Re3"
"5325","beta70","89...Rg5+"
"5326","beta70","90.Kd6"
"5327","beta70","90...Kd2"
"5328","beta70","91.Ke6"
"5329","beta70","91...Kxe3"
"5330","beta70","92.Kf6"
"5331","beta70","92...Kf4"
"5332","beta70","93.Ke6"
"5333","beta70","93...Ke4"
"5334","beta70","94.Kd6"
"5335","beta70","94...Kd4"
"5336","beta70","95.Ke6"
"5337","beta70","95...Rh5"
"5338","beta70","96.Kf6"
"5339","beta70","96...Kc4"
"5340","beta70","97.Ke6"
"5341","beta70","97...Ra5"
"5342","beta70","98.Kd6"
"5343","beta70","98...Kd4"
"5344","beta70","99.Kc6"
"5345","beta70","99...Ra6+"
"5346","beta70","100.Kb5"
"5347","beta70","100...Rd6"
"5348","beta71","1.e4"
"5349","beta71","1...e6"
"5350","beta71","2.e5"
"5351","beta71","2...Nc6"
"5352","beta71","3.d4"
"5353","beta71","3...Nge7"
"5354","beta71","4.Bb5"
"5355","beta71","4...a6"
"5356","beta71","5.Bxc6"
"5357","beta71","5...bxc6"
"5358","beta71","6.c4"
"5359","beta71","6...Bb7"
"5360","beta71","7.c5"
"5361","beta71","7...Nd5"
"5362","beta71","8.Qb3"
"5363","beta71","8...Rb8"
"5364","beta71","9.Qh3"
"5365","beta71","9...Be7"
"5366","beta71","10.Nf3"
"5367","beta71","10...Ba8"
"5368","beta71","11.O-O"
"5369","beta71","11...Rb4"
"5370","beta71","12.a3"
"5371","beta71","12...Rc4"
"5372","beta71","13.b3"
"5373","beta71","13...Rc2"
"5374","beta71","14.a4"
"5375","beta71","14...Nc3"
"5376","beta71","15.Na3"
"5377","beta71","15...Ne2+"
"5378","beta71","16.Kh1"
"5379","beta71","16...Rc3"
"5380","beta71","17.Bd2"
"5381","beta71","17...Rxb3"
"5382","beta71","18.Nc4"
"5383","beta71","18...Nxd4"
"5384","beta71","19.Qg3"
"5385","beta71","19...Nxf3"
"5386","beta71","20.gxf3"
"5387","beta71","20...g6"
"5388","beta71","21.Rac1"
"5389","beta71","21...Bxc5"
"5390","beta71","22.Na5"
"5391","beta71","22...Ra3"
"5392","beta71","23.Bg5"
"5393","beta71","23...Be7"
"5394","beta71","24.Bh6"
"5395","beta71","24...c5"
"5396","beta71","25.Rc4"
"5397","beta71","25...Rxf3"
"5398","beta71","26.Qg4"
"5399","beta71","26...Rg3+"
"5400","beta71","27.f3"
"5401","beta71","27...Rxg4"
"5402","beta71","28.Rxg4"
"5403","beta71","28...d6"
"5404","beta71","29.Rd1"
"5405","beta71","29...Qb8"
"5406","beta71","30.exd6"
"5407","beta71","30...Bxf3+"
"5408","beta72","1.e3"
"5409","beta72","1...e6"
"5410","beta72","2.Qg4"
"5411","beta72","2...d5"
"5412","beta72","3.Nc3"
"5413","beta72","3...e5"
"5414","beta72","4.Qa4+"
"5415","beta72","4...Bd7"
"5416","beta72","5.Bb5"
"5417","beta72","5...c6"
"5418","beta72","6.Bf1"
"5419","beta72","6...b5"
"5420","beta72","7.Qb3"
"5421","beta72","7...a5"
"5422","beta72","8.a3"
"5423","beta72","8...a4"
"5424","beta72","9.Qa2"
"5425","beta72","9...Be6"
"5426","beta72","10.b3"
"5427","beta72","10...d4"
"5428","beta72","11.Nxb5"
"5429","beta72","11...axb3"
"5430","beta72","12.Nd6+"
"5431","beta72","12...Bxd6"
"5432","beta72","13.cxb3"
"5433","beta72","13...Na6"
"5434","beta72","14.exd4"
"5435","beta72","14...Nb4"
"5436","beta72","15.Qb2"
"5437","beta72","15...exd4"
"5438","beta72","16.Qxd4"
"5439","beta72","16...Nc2+"
"5440","beta73","1.e4"
"5441","beta73","1...e6"
"5442","beta73","2.e5"
"5443","beta73","2...Qg5"
"5444","beta73","3.d4"
"5445","beta73","3...Qf5"
"5446","beta73","4.Bd3"
"5447","beta73","4...Qxd3"
"5448","beta73","5.Qxd3"
"5449","beta73","5...Nc6"
"5450","beta73","6.a3"
"5451","beta73","6...Nge7"
"5452","beta73","7.Bg5"
"5453","beta73","7...Nf5"
"5454","beta73","8.Nc3"
"5455","beta73","8...Nfxd4"
"5456","beta73","9.Ne4"
"5457","beta73","9...f5"
"5458","beta73","10.exf6"
"5459","beta73","10...gxf6"
"5460","beta73","11.Nxf6+"
"5461","beta73","11...Kf7"
"5462","beta73","12.c3"
"5463","beta73","12...Nb3"
"5464","beta73","13.Rd1"
"5465","beta73","13...Bg7"
"5466","beta73","14.Nxd7"
"5467","beta73","14...Bxd7"
"5468","beta73","15.Qxd7+"
"5469","beta73","15...Kg6"
"5470","beta73","16.Qxe6+"
"5471","beta73","16...Kxg5"
"5472","beta73","17.Qxb3"
"5473","beta73","17...Rhe8+"
"5474","beta73","18.Kf1"
"5475","beta73","18...Ne5"
"5476","beta73","19.Nh3+"
"5477","beta73","19...Kh5"
"5478","beta73","20.Rd5"
"5479","beta73","20...Kh6"
"5480","beta73","21.Qxb7"
"5481","beta73","21...Rab8"
"5482","beta73","22.Qxc7"
"5483","beta73","22...Rxb2"
"5484","beta73","23.Qd6+"
"5485","beta73","23...Ng6"
"5486","beta73","24.Rd1"
"5487","beta73","24...Bxc3"
"5488","beta73","25.g4"
"5489","beta73","25...Rb6"
"5490","beta73","26.g5+"
"5491","beta73","26...Kh5"
"5492","beta73","27.Qc5"
"5493","beta73","27...Nf4"
"5494","beta73","28.Nxf4+"
"5495","beta73","28...Kg4"
"5496","beta73","29.Rg1+"
"5497","beta73","29...Kxf4"
"5498","beta73","30.Qxc3"
"5499","beta73","30...Rg8"
"5500","beta73","31.Rd4+"
"5501","beta73","31...Kf5"
"5502","beta73","32.Qc5+"
"5503","beta73","32...Kg6"
"5504","beta73","33.Rd6+"
"5505","beta73","33...Kh5"
"5506","beta73","34.Rxb6"
"5507","beta73","34...axb6"
"5508","beta73","35.Qxb6"
"5509","beta73","35...Rxg5"
"5510","beta73","36.Rxg5+"
"5511","beta73","36...Kxg5"
"5512","beta73","37.a4"
"5513","beta73","37...h5"
"5514","beta73","38.a5"
"5515","beta73","38...h4"
"5516","beta73","39.a6"
"5517","beta73","39...h3"
"5518","beta73","40.a7"
"5519","beta73","40...Kg4"
"5520","beta73","41.a8=Q"
"5521","beta73","41...Kf4"
"5522","beta73","42.Qb4+"
"5523","beta73","42...Ke5"
"5524","beta73","43.Qaa5+"
"5525","beta73","43...Ke6"
"5526","beta73","44.Qbb6+"
"5527","beta73","44...Kd7"
"5528","beta73","45.Qaa7+"
"5529","beta73","45...Kc8"
"5530","beta73","46.Qe6+"
"5531","beta73","46...Kd8"
"5532","beta73","47.Qxh3"
"5533","beta73","47...Ke8"
"5534","beta73","48.Qh8#"
"5535","beta74","1.e3"
"5536","beta74","1...e5"
"5537","beta74","2.Qg4"
"5538","beta74","2...Nf6"
"5539","beta74","3.Qa4"
"5540","beta74","3...Bd6"
"5541","beta74","4.Nf3"
"5542","beta74","4...O-O"
"5543","beta74","5.Bd3"
"5544","beta74","5...Re8"
"5545","beta74","6.Ng5"
"5546","beta74","6...h6"
"5547","beta74","7.Ne4"
"5548","beta74","7...Be7"
"5549","beta74","8.b3"
"5550","beta74","8...Ng4"
"5551","beta74","9.Bb2"
"5552","beta74","9...d6"
"5553","beta75","1.d3"
"5554","beta75","1...e5"
"5555","beta75","2.e3"
"5556","beta75","2...d5"
"5557","beta75","3.Qh5"
"5558","beta75","3...Nc6"
"5559","beta75","4.Nf3"
"5560","beta75","4...Nf6"
"5561","beta75","5.Qh4"
"5562","beta75","5...Be7"
"5563","beta75","6.Nc3"
"5564","beta75","6...Ne4"
"5565","beta75","7.Qh5"
"5566","beta75","7...Nxc3"
"5567","beta75","8.bxc3"
"5568","beta75","8...e4"
"5569","beta75","9.Ne5"
"5570","beta75","9...O-O"
"5571","beta75","10.f3"
"5572","beta75","10...g6"
"5573","beta75","11.Nxc6"
"5574","beta75","11...bxc6"
"5575","beta75","12.Qh6"
"5576","beta75","12...exf3"
"5577","beta75","13.Qf4"
"5578","beta75","13...f2+"
"5579","beta75","14.Qxf2"
"5580","beta75","14...d4"
"5581","beta75","15.cxd4"
"5582","beta75","15...Be6"
"5583","beta75","16.Bb2"
"5584","beta75","16...Bd5"
"5585","beta75","17.e4"
"5586","beta75","17...Be6"
"5587","beta75","18.Be2"
"5588","beta75","18...Bh4"
"5589","beta75","19.g3"
"5590","beta75","19...Bg5"
"5591","beta75","20.h4"
"5592","beta75","20...Bh6"
"5593","beta75","21.g4"
"5594","beta75","21...f5"
"5595","beta75","22.g5"
"5596","beta75","22...fxe4"
"5597","beta75","23.Qe3"
"5598","beta75","23...Bg7"
"5599","beta75","24.dxe4"
"5600","beta75","24...Re8"
"5601","beta75","25.a3"
"5602","beta75","25...Bd5"
"5603","beta75","26.Bd3"
"5604","beta75","26...c5"
"5605","beta75","27.O-O-O"
"5606","beta75","27...cxd4"
"5607","beta75","28.Bxd4"
"5608","beta75","28...Bxd4"
"5609","beta75","29.Qxd4"
"5610","beta75","29...Bc6"
"5611","beta75","30.Bc4+"
"5612","beta75","30...Kf8"
"5613","beta75","31.Rhf1+"
"5614","beta75","31...Ke7"
"5615","beta76","1.e4"
"5616","beta76","1...e6"
"5617","beta76","2.Nh3"
"5618","beta76","2...Qh4"
"5619","beta76","3.Be2"
"5620","beta76","3...Qxe4"
"5621","beta76","4.O-O"
"5622","beta76","4...b6"
"5623","beta76","5.Bf3"
"5624","beta76","5...Qe5"
"5625","beta76","6.d4"
"5626","beta76","6...Qb5"
"5627","beta76","7.Nc3"
"5628","beta76","7...Qc4"
"5629","beta76","8.Bxa8"
"5630","beta76","8...c6"
"5631","beta76","9.Ne4"
"5632","beta76","9...Na6"
"5633","beta76","10.b3"
"5634","beta76","10...Qd5"
"5635","beta76","11.Nhg5"
"5636","beta76","11...h6"
"5637","beta76","12.c4"
"5638","beta76","12...Qf5"
"5639","beta76","13.g4"
"5640","beta76","13...Qa5"
"5641","beta76","14.Bd2"
"5642","beta76","14...Bb4"
"5643","beta76","15.Bxb4"
"5644","beta76","15...Qxb4"
"5645","beta76","16.c5"
"5646","beta76","16...hxg5"
"5647","beta76","17.a3"
"5648","beta76","17...Qa5"
"5649","beta76","18.b4"
"5650","beta76","18...Qb5"
"5651","beta76","19.Nd6+"
"5652","beta76","19...Kd8"
"5653","beta76","20.Nxb5"
"5654","beta76","20...cxb5"
"5655","beta76","21.Be4"
"5656","beta76","21...bxc5"
"5657","beta76","22.dxc5"
"5658","beta76","22...Nc7"
"5659","beta76","23.c6"
"5660","beta76","23...d5"
"5661","beta76","24.f4"
"5662","beta76","24...gxf4"
"5663","beta76","25.Rxf4"
"5664","beta76","25...Nf6"
"5665","beta76","26.g5"
"5666","beta76","26...Nh5"
"5667","beta76","27.Rxf7"
"5668","beta76","27...Rg8"
"5669","beta76","28.Qxh5"
"5670","beta76","28...dxe4"
"5671","beta76","29.Rd1+"
"5672","beta76","29...Nd5"
"5673","beta76","30.Qh7"
"5674","beta76","30...Re8"
"5675","beta76","31.Qxg7"
"5676","beta76","31...e5"
"5677","beta76","32.Qf6+"
"5678","beta76","32...Re7"
"5679","beta76","33.Rxd5+"
"5680","beta76","33...Ke8"
"5681","beta76","34.Qxe7#"
"5682","beta77","1.e4"
"5683","beta77","1...e6"
"5684","beta77","2.d4"
"5685","beta77","2...Qh4"
"5686","beta77","3.Nc3"
"5687","beta77","3...Nf6"
"5688","beta77","4.Bd3"
"5689","beta77","4...b6"
"5690","beta77","5.Nf3"
"5691","beta77","5...Qg4"
"5692","beta77","6.O-O"
"5693","beta77","6...Bb7"
"5694","beta77","7.Re1"
"5695","beta77","7...Nh5"
"5696","beta77","8.Ne5"
"5697","beta77","8...Qh4"
"5698","beta77","9.Re3"
"5699","beta77","9...Bd6"
"5700","beta77","10.Rh3"
"5701","beta77","10...Qf6"
"5702","beta77","11.Rxh5"
"5703","beta77","11...g6"
"5704","beta77","12.Bg5"
"5705","beta77","12...Qg7"
"5706","beta77","13.Bh6"
"5707","beta77","13...Qf6"
"5708","beta77","14.Rh3"
"5709","beta77","14...Bxe5"
"5710","beta77","15.dxe5"
"5711","beta77","15...Qxe5"
"5712","beta77","16.a4"
"5713","beta77","16...d6"
"5714","beta77","17.a5"
"5715","beta77","17...Nd7"
"5716","beta77","18.axb6"
"5717","beta77","18...cxb6"
"5718","beta77","19.Nb5"
"5719","beta77","19...d5"
"5720","beta77","20.exd5"
"5721","beta77","20...Bxd5"
"5722","beta77","21.Re3"
"5723","beta77","21...Qb8"
"5724","beta77","22.Bg7"
"5725","beta77","22...Rg8"
"5726","beta77","23.Bh6"
"5727","beta77","23...Nf6"
